ID,zone,northing,easting,units,inDatum,outDatum,utmZone,eht
32001,4602,772782.56,1681497.0900000003,usft,NAD83(2011),NAD83(2011),auto,N/A
32002,4602,783629.46,1684900.1599999997,usft,NAD83(2011),NAD83(2011),auto,N/A
32003,4602,768677.52,1683773.36,usft,NAD83(2011),NAD83(2011),auto,N/A
32004,4602,1025897.6899999998,928980.13,usft,NAD83(2011),NAD83(2011),auto,N/A
32005,4602,1025973.15,928866.63,usft,NAD83(2011),NAD83(2011),auto,N/A
32006,4602,1024539.77,931468.13,usft,NAD83(2011),NAD83(2011),auto,N/A
32007,4602,189304.08,1081496.98,usft,NAD83(2011),NAD83(2011),auto,N/A
32008,4602,196754.69,1078982.88,usft,NAD83(2011),NAD83(2011),auto,N/A
32009,4602,122648.24000000002,1087634.9299999995,usft,NAD83(2011),NAD83(2011),auto,N/A
32010,4602,121718.65,1096028.25,usft,NAD83(2011),NAD83(2011),auto,N/A
32011,4602,111859.91,1113177.73,usft,NAD83(2011),NAD83(2011),auto,N/A
32012,4602,121718.65,1096028.25,usft,NAD83(2011),NAD83(2011),auto,N/A
32013,4602,111775.99000000002,1114009.67,usft,NAD83(2011),NAD83(2011),auto,N/A
32014,4602,271867.62,1040520.03,usft,NAD83(2011),NAD83(2011),auto,N/A
32015,4602,219907.19,1070009.4399999995,usft,NAD83(2011),NAD83(2011),auto,N/A
32016,4602,356576.07,1033511.59,usft,NAD83(2011),NAD83(2011),auto,N/A
32017,4602,306491.19,1017761.54,usft,NAD83(2011),NAD83(2011),auto,N/A
32018,4602,336781.5,1988050.76,usft,NAD83(2011),NAD83(2011),auto,N/A
32019,4602,336780.79,1988678.17,usft,NAD83(2011),NAD83(2011),auto,N/A
32020,4602,345005.1,1961877.31,usft,NAD83(2011),NAD83(2011),auto,N/A
32021,4602,327964.2,1994457.04,usft,NAD83(2011),NAD83(2011),auto,N/A
32022,4602,622840.9399999997,1784764.25,usft,NAD83(2011),NAD83(2011),auto,N/A
32023,4602,658364.64,1944948.22,usft,NAD83(2011),NAD83(2011),auto,N/A
32024,4602,693571.69,1800663.52,usft,NAD83(2011),NAD83(2011),auto,N/A
32025,4602,646776.97,1848728.0,usft,NAD83(2011),NAD83(2011),auto,N/A
32026,4602,616422.34,813314.1,usft,NAD83(2011),NAD83(2011),auto,N/A
32027,4602,618419.37,795735.25,usft,NAD83(2011),NAD83(2011),auto,N/A
32028,4602,615806.42,812413.67,usft,NAD83(2011),NAD83(2011),auto,N/A
32029,4602,616883.58,802874.97,usft,NAD83(2011),NAD83(2011),auto,N/A
32030,4602,1093193.41,1119989.46,usft,NAD83(2011),NAD83(2011),auto,N/A
32031,4602,1079900.24,1111826.6,usft,NAD83(2011),NAD83(2011),auto,N/A
32032,4602,1102586.35,1122455.25,usft,NAD83(2011),NAD83(2011),auto,N/A
32033,4602,802757.63,1198023.89,usft,NAD83(2011),NAD83(2011),auto,N/A
32034,4602,896632.23,1190606.67,usft,NAD83(2011),NAD83(2011),auto,N/A
