ID,zone,northing,easting,units,inDatum,outDatum,utmZone,eht
48001,4602,335978.76,1955996.26,usft,NAD83(2011),NAD83(2011),auto,N/A
48002,4602,340142.59,1946810.39,usft,NAD83(2011),NAD83(2011),auto,N/A
48003,4602,339858.94,1950832.25,usft,NAD83(2011),NAD83(2011),auto,N/A
48004,4602,339954.38,1946728.29,usft,NAD83(2011),NAD83(2011),auto,N/A
48005,4602,591796.88,1127850.02,usft,NAD83(2011),NAD83(2011),auto,N/A
48006,4602,603164.62,1946849.35,usft,NAD83(2011),NAD83(2011),auto,N/A
48007,4602,853247.75,1191363.84,usft,NAD83(2011),NAD83(2011),auto,N/A
48008,4602,871090.49,1189815.27,usft,NAD83(2011),NAD83(2011),auto,N/A
48009,4602,829813.86,1191955.77,usft,NAD83(2011),NAD83(2011),auto,N/A
48010,4602,835431.03,1188764.14,usft,NAD83(2011),NAD83(2011),auto,N/A
48011,4602,829718.61,1191225.39,usft,NAD83(2011),NAD83(2011),auto,N/A
48012,4602,833511.17,1189627.3200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
48013,4602,838250.86,1185646.55,usft,NAD83(2011),NAD83(2011),auto,N/A
48014,4602,848143.11,1195518.21,usft,NAD83(2011),NAD83(2011),auto,N/A
48015,4602,832162.87,1190609.73,usft,NAD83(2011),NAD83(2011),auto,N/A
48016,4602,826606.17,1191262.58,usft,NAD83(2011),NAD83(2011),auto,N/A
48017,4602,847213.38,1191153.99,usft,NAD83(2011),NAD83(2011),auto,N/A
48018,4602,841169.23,1189460.25,usft,NAD83(2011),NAD83(2011),auto,N/A
48019,4602,847075.07,1191035.9,usft,NAD83(2011),NAD83(2011),auto,N/A
48020,4602,829125.46,1187821.02,usft,NAD83(2011),NAD83(2011),auto,N/A
48021,4602,838469.63,1185743.9,usft,NAD83(2011),NAD83(2011),auto,N/A
48022,4602,821866.1,1191433.15,usft,NAD83(2011),NAD83(2011),auto,N/A
48023,4602,868934.1700000002,1196696.74,usft,NAD83(2011),NAD83(2011),auto,N/A
48024,4602,832690.05,1190111.5600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
48025,4602,828139.37,1199379.73,usft,NAD83(2011),NAD83(2011),auto,N/A
48026,4602,836220.11,1185012.99,usft,NAD83(2011),NAD83(2011),auto,N/A
48027,4602,832843.81,1189884.0700000005,usft,NAD83(2011),NAD83(2011),auto,N/A
48028,4602,843142.2,1190190.02,usft,NAD83(2011),NAD83(2011),auto,N/A
48029,4602,476084.43,1633187.8,usft,NAD83(2011),NAD83(2011),auto,N/A
48030,4602,475606.4699999999,1633429.32,usft,NAD83(2011),NAD83(2011),auto,N/A
48031,4602,483229.32,1641319.71,usft,NAD83(2011),NAD83(2011),auto,N/A
48032,4602,890251.77,1186306.51,usft,NAD83(2011),NAD83(2011),auto,N/A
48033,4602,900595.95,1236387.0700000005,usft,NAD83(2011),NAD83(2011),auto,N/A
48034,4602,721376.44,2417154.63,usft,NAD83(2011),NAD83(2011),auto,N/A
48035,4602,856272.54,2376922.05,usft,NAD83(2011),NAD83(2011),auto,N/A
48036,4602,882862.36,2400743.97,usft,NAD83(2011),NAD83(2011),auto,N/A
48037,4602,883392.64,2394495.120000001,usft,NAD83(2011),NAD83(2011),auto,N/A
48038,4602,682447.2,1209331.41,usft,NAD83(2011),NAD83(2011),auto,N/A
48039,4602,685832.49,1204555.25,usft,NAD83(2011),NAD83(2011),auto,N/A
48040,4602,361830.45,1772162.52,usft,NAD83(2011),NAD83(2011),auto,N/A
48041,4602,709020.85,1133992.38,usft,NAD83(2011),NAD83(2011),auto,N/A
48042,4602,699217.42,1161790.66,usft,NAD83(2011),NAD83(2011),auto,N/A
48043,4602,688177.66,1152975.1799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
48044,4602,683802.44,1153215.92,usft,NAD83(2011),NAD83(2011),auto,N/A
48045,4602,699728.07,1162620.5700000005,usft,NAD83(2011),NAD83(2011),auto,N/A
48046,4602,705993.44,1159622.99,usft,NAD83(2011),NAD83(2011),auto,N/A
48047,4602,755192.33,1113774.84,usft,NAD83(2011),NAD83(2011),auto,N/A
48048,4602,698439.96,1158862.61,usft,NAD83(2011),NAD83(2011),auto,N/A
48049,4602,680828.87,1152007.12,usft,NAD83(2011),NAD83(2011),auto,N/A
48050,4602,683613.01,1152857.78,usft,NAD83(2011),NAD83(2011),auto,N/A
48051,4602,489127.06,1213649.71,usft,NAD83(2011),NAD83(2011),auto,N/A
48052,4602,379213.08,1684379.3700000003,usft,NAD83(2011),NAD83(2011),auto,N/A
48053,4602,798031.98,1200037.99,usft,NAD83(2011),NAD83(2011),auto,N/A
48054,4602,781720.87,1204697.41,usft,NAD83(2011),NAD83(2011),auto,N/A
48055,4602,798028.52,1200892.48,usft,NAD83(2011),NAD83(2011),auto,N/A
