ID,zone,northing,easting,units,inDatum,outDatum,utmZone,eht
12001,4602,862403.5799999998,1191402.87,usft,NAD83(2011),NAD83(2011),auto,N/A
12002,4602,880515.41,1197225.92,usft,NAD83(2011),NAD83(2011),auto,N/A
12003,4602,811144.32,1194614.74,usft,NAD83(2011),NAD83(2011),auto,N/A
12004,4602,828078.95,1197102.6899999995,usft,NAD83(2011),NAD83(2011),auto,N/A
12005,4602,880479.0600000002,1198296.5,usft,NAD83(2011),NAD83(2011),auto,N/A
12006,4602,835998.4,1188666.5600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
12007,4602,871507.14,1189534.02,usft,NAD83(2011),NAD83(2011),auto,N/A
12008,4602,846456.01,1206277.41,usft,NAD83(2011),NAD83(2011),auto,N/A
12009,4602,845068.21,1190885.23,usft,NAD83(2011),NAD83(2011),auto,N/A
12010,4602,849974.91,1191156.78,usft,NAD83(2011),NAD83(2011),auto,N/A
12011,4602,854158.36,1191434.3200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
12012,4602,827919.32,1200318.45,usft,NAD83(2011),NAD83(2011),auto,N/A
12013,4602,852633.41,1185153.71,usft,NAD83(2011),NAD83(2011),auto,N/A
12014,4602,865257.85,1189879.2,usft,NAD83(2011),NAD83(2011),auto,N/A
12015,4602,863830.82,1190375.7,usft,NAD83(2011),NAD83(2011),auto,N/A
12016,4602,841018.63,1189457.48,usft,NAD83(2011),NAD83(2011),auto,N/A
12017,4602,880688.0600000002,1192755.5600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
12018,4602,840196.03,1189532.8200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
12019,4602,812792.45,1193227.65,usft,NAD83(2011),NAD83(2011),auto,N/A
12020,4602,812592.42,1193330.48,usft,NAD83(2011),NAD83(2011),auto,N/A
12021,4602,850084.3,1195700.6,usft,NAD83(2011),NAD83(2011),auto,N/A
12022,4602,482298.2,1633606.28,usft,NAD83(2011),NAD83(2011),auto,N/A
12023,4602,484574.2800000001,1634553.39,usft,NAD83(2011),NAD83(2011),auto,N/A
12024,4602,481210.27,1633300.22,usft,NAD83(2011),NAD83(2011),auto,N/A
12025,4602,694327.67,994053.62,usft,NAD83(2011),NAD83(2011),auto,N/A
12026,4602,881101.89,1191254.72,usft,NAD83(2011),NAD83(2011),auto,N/A
12027,4602,886478.3100000002,1190339.4,usft,NAD83(2011),NAD83(2011),auto,N/A
12028,4602,934259.04,1245370.5,usft,NAD83(2011),NAD83(2011),auto,N/A
12029,4602,737242.47,1894330.04,usft,NAD83(2011),NAD83(2011),auto,N/A
12030,4602,860682.04,2400060.96,usft,NAD83(2011),NAD83(2011),auto,N/A
12031,4602,895580.7,2400186.68,usft,NAD83(2011),NAD83(2011),auto,N/A
12032,4602,860502.9399999998,2397109.38,usft,NAD83(2011),NAD83(2011),auto,N/A
12033,4602,860636.74,2399073.76,usft,NAD83(2011),NAD83(2011),auto,N/A
12034,4602,860732.32,2405153.18,usft,NAD83(2011),NAD83(2011),auto,N/A
12035,4602,853521.71,2385280.57,usft,NAD83(2011),NAD83(2011),auto,N/A
12036,4602,858523.3299999998,2392342.77,usft,NAD83(2011),NAD83(2011),auto,N/A
12037,4602,949477.63,2299525.66,usft,NAD83(2011),NAD83(2011),auto,N/A
12038,4602,1314169.9399999995,1245056.33,usft,NAD83(2011),NAD83(2011),auto,N/A
12039,4602,681264.52,1210465.67,usft,NAD83(2011),NAD83(2011),auto,N/A
12040,4602,686523.46,1203765.12,usft,NAD83(2011),NAD83(2011),auto,N/A
12041,4602,697291.91,1205549.03,usft,NAD83(2011),NAD83(2011),auto,N/A
12042,4602,693121.44,1206267.03,usft,NAD83(2011),NAD83(2011),auto,N/A
12043,4602,682391.45,1210481.8,usft,NAD83(2011),NAD83(2011),auto,N/A
12044,4602,685952.86,1202269.05,usft,NAD83(2011),NAD83(2011),auto,N/A
12045,4602,644955.64,1158409.45,usft,NAD83(2011),NAD83(2011),auto,N/A
12046,4602,684696.55,1159654.58,usft,NAD83(2011),NAD83(2011),auto,N/A
12047,4602,707973.83,1139869.49,usft,NAD83(2011),NAD83(2011),auto,N/A
12048,4602,702767.13,1142732.1799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
12049,4602,703421.04,1159752.95,usft,NAD83(2011),NAD83(2011),auto,N/A
12050,4602,700722.05,1168836.7,usft,NAD83(2011),NAD83(2011),auto,N/A
12051,4602,694721.49,1152693.34,usft,NAD83(2011),NAD83(2011),auto,N/A
12052,4602,714926.6,1140044.97,usft,NAD83(2011),NAD83(2011),auto,N/A
12053,4602,702677.34,1142328.52,usft,NAD83(2011),NAD83(2011),auto,N/A
12054,4602,671267.45,1159268.98,usft,NAD83(2011),NAD83(2011),auto,N/A
12055,4602,700545.16,1164472.42,usft,NAD83(2011),NAD83(2011),auto,N/A
12056,4602,674335.94,1159366.83,usft,NAD83(2011),NAD83(2011),auto,N/A
12057,4602,700312.82,1163614.76,usft,NAD83(2011),NAD83(2011),auto,N/A
12058,4602,700597.33,1164458.1799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
12059,4602,698622.58,1160325.51,usft,NAD83(2011),NAD83(2011),auto,N/A
12060,4602,698732.27,1159330.39,usft,NAD83(2011),NAD83(2011),auto,N/A
12061,4602,698673.86,1159845.36,usft,NAD83(2011),NAD83(2011),auto,N/A
12062,4602,649184.67,1158551.96,usft,NAD83(2011),NAD83(2011),auto,N/A
12063,4602,379828.09,1683531.89,usft,NAD83(2011),NAD83(2011),auto,N/A
12064,4602,779605.12,1204247.02,usft,NAD83(2011),NAD83(2011),auto,N/A
12065,4602,781018.56,1204177.5700000005,usft,NAD83(2011),NAD83(2011),auto,N/A
12066,4602,797979.09,1200231.6,usft,NAD83(2011),NAD83(2011),auto,N/A
12067,4602,779619.59,1208960.6,usft,NAD83(2011),NAD83(2011),auto,N/A
12068,4602,782431.46,1200331.35,usft,NAD83(2011),NAD83(2011),auto,N/A
12069,4602,599878.01,1034727.91,usft,NAD83(2011),NAD83(2011),auto,N/A
12070,4602,109742.59,1114434.37,usft,NAD83(2011),NAD83(2011),auto,N/A
12071,4602,125908.74000000002,1110382.1,usft,NAD83(2011),NAD83(2011),auto,N/A
12072,4602,110159.71,1114284.4299999995,usft,NAD83(2011),NAD83(2011),auto,N/A
12073,4602,108178.59,1106684.52,usft,NAD83(2011),NAD83(2011),auto,N/A
