ID,zone,northing,easting,units,inDatum,outDatum,utmZone,eht
44001,4602,576778.74,947127.54,usft,NAD83(2011),NAD83(2011),auto,N/A
44002,4602,943318.1700000002,1221683.42,usft,NAD83(2011),NAD83(2011),auto,N/A
44003,4602,972486.65,1228224.48,usft,NAD83(2011),NAD83(2011),auto,N/A
44004,4602,963570.25,1224063.67,usft,NAD83(2011),NAD83(2011),auto,N/A
44005,4602,942472.79,1213053.84,usft,NAD83(2011),NAD83(2011),auto,N/A
44006,4602,935497.99,1221593.33,usft,NAD83(2011),NAD83(2011),auto,N/A
44007,4602,947648.66,1221571.9,usft,NAD83(2011),NAD83(2011),auto,N/A
44008,4602,946243.98,1221430.87,usft,NAD83(2011),NAD83(2011),auto,N/A
44009,4602,933527.4200000002,1214195.49,usft,NAD83(2011),NAD83(2011),auto,N/A
44010,4602,947571.0799999998,1221380.41,usft,NAD83(2011),NAD83(2011),auto,N/A
44011,4602,715080.22,1190838.45,usft,NAD83(2011),NAD83(2011),auto,N/A
44012,4602,730337.53,1195229.28,usft,NAD83(2011),NAD83(2011),auto,N/A
44013,4602,738073.94,1191114.58,usft,NAD83(2011),NAD83(2011),auto,N/A
44014,4602,716920.87,1190342.58,usft,NAD83(2011),NAD83(2011),auto,N/A
44015,4602,728570.49,1190631.5700000005,usft,NAD83(2011),NAD83(2011),auto,N/A
44016,4602,741536.69,1195330.16,usft,NAD83(2011),NAD83(2011),auto,N/A
44017,4602,710495.15,1188544.78,usft,NAD83(2011),NAD83(2011),auto,N/A
44018,4602,731393.7,1195396.97,usft,NAD83(2011),NAD83(2011),auto,N/A
44019,4602,1288078.26,1139916.97,usft,NAD83(2011),NAD83(2011),auto,N/A
44020,4602,1288186.8,1140086.4,usft,NAD83(2011),NAD83(2011),auto,N/A
44021,4602,701722.57,1171528.75,usft,NAD83(2011),NAD83(2011),auto,N/A
44022,4602,701706.93,1169842.25,usft,NAD83(2011),NAD83(2011),auto,N/A
44023,4602,702174.17,1184605.2,usft,NAD83(2011),NAD83(2011),auto,N/A
44024,4602,701118.18,1180114.39,usft,NAD83(2011),NAD83(2011),auto,N/A
44025,4602,701074.62,1176816.77,usft,NAD83(2011),NAD83(2011),auto,N/A
44026,4602,741219.65,1117549.91,usft,NAD83(2011),NAD83(2011),auto,N/A
44027,4602,732945.67,1121356.4299999995,usft,NAD83(2011),NAD83(2011),auto,N/A
44028,4602,716523.88,1129234.0600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
44029,4602,726905.87,1124780.03,usft,NAD83(2011),NAD83(2011),auto,N/A
44030,4602,988108.78,1259367.34,usft,NAD83(2011),NAD83(2011),auto,N/A
44031,4602,320215.84000000014,1031248.73,usft,NAD83(2011),NAD83(2011),auto,N/A
44032,4602,306224.19,1027725.3299999998,usft,NAD83(2011),NAD83(2011),auto,N/A
44033,4602,307995.55,2007897.68,usft,NAD83(2011),NAD83(2011),auto,N/A
44034,4602,326281.29,1985213.4,usft,NAD83(2011),NAD83(2011),auto,N/A
44035,4602,323535.48,1992987.4,usft,NAD83(2011),NAD83(2011),auto,N/A
44036,4602,762675.33,1214930.34,usft,NAD83(2011),NAD83(2011),auto,N/A
44037,4602,756094.33,1196765.83,usft,NAD83(2011),NAD83(2011),auto,N/A
44038,4602,746770.92,1195902.78,usft,NAD83(2011),NAD83(2011),auto,N/A
44039,4602,743610.41,1195156.25,usft,NAD83(2011),NAD83(2011),auto,N/A
44040,4602,752291.14,1211607.01,usft,NAD83(2011),NAD83(2011),auto,N/A
44041,4602,750247.44,1208215.8100000005,usft,NAD83(2011),NAD83(2011),auto,N/A
44042,4602,756793.63,1211422.16,usft,NAD83(2011),NAD83(2011),auto,N/A
44043,4602,762742.7,1214031.73,usft,NAD83(2011),NAD83(2011),auto,N/A
44044,4602,748247.08,1217590.8,usft,NAD83(2011),NAD83(2011),auto,N/A
44045,4602,747272.81,1193452.6,usft,NAD83(2011),NAD83(2011),auto,N/A
44046,4602,748217.28,1218701.92,usft,NAD83(2011),NAD83(2011),auto,N/A
44047,4602,761197.16,1220213.78,usft,NAD83(2011),NAD83(2011),auto,N/A
44048,4602,757792.44,1212369.1,usft,NAD83(2011),NAD83(2011),auto,N/A
44049,4602,1138976.03,2206037.02,usft,NAD83(2011),NAD83(2011),auto,N/A
44050,4602,859331.8100000002,1225461.34,usft,NAD83(2011),NAD83(2011),auto,N/A
44051,4602,856436.16,1225076.1,usft,NAD83(2011),NAD83(2011),auto,N/A
44052,4602,638242.1899999997,1076029.42,usft,NAD83(2011),NAD83(2011),auto,N/A
44053,4602,637425.49,1067755.85,usft,NAD83(2011),NAD83(2011),auto,N/A
44054,4602,633178.45,1058921.76,usft,NAD83(2011),NAD83(2011),auto,N/A
44055,4602,993556.21,1246330.87,usft,NAD83(2011),NAD83(2011),auto,N/A
44056,4602,994869.8299999998,1246348.13,usft,NAD83(2011),NAD83(2011),auto,N/A
44057,4602,672494.97,1150508.37,usft,NAD83(2011),NAD83(2011),auto,N/A
44058,4602,673237.93,1148617.78,usft,NAD83(2011),NAD83(2011),auto,N/A
44059,4602,652208.64,1119068.51,usft,NAD83(2011),NAD83(2011),auto,N/A
44060,4602,673695.82,1148203.8,usft,NAD83(2011),NAD83(2011),auto,N/A
44061,4602,672626.84,1147428.1,usft,NAD83(2011),NAD83(2011),auto,N/A
44062,4602,672456.27,1150607.16,usft,NAD83(2011),NAD83(2011),auto,N/A
44063,4602,664284.88,1136454.17,usft,NAD83(2011),NAD83(2011),auto,N/A
44064,4602,680338.48,1151895.23,usft,NAD83(2011),NAD83(2011),auto,N/A
44065,4602,1065739.2,1173067.46,usft,NAD83(2011),NAD83(2011),auto,N/A
44066,4602,744136.52,1619108.9,usft,NAD83(2011),NAD83(2011),auto,N/A
44067,4602,653411.45,1193903.41,usft,NAD83(2011),NAD83(2011),auto,N/A
44068,4602,686000.23,1201233.4399999995,usft,NAD83(2011),NAD83(2011),auto,N/A
44069,4602,693178.24,1779695.76,usft,NAD83(2011),NAD83(2011),auto,N/A
44070,4602,694081.43,1822223.76,usft,NAD83(2011),NAD83(2011),auto,N/A
44071,4602,518793.12,827841.01,usft,NAD83(2011),NAD83(2011),auto,N/A
44072,4602,788901.0,1220559.71,usft,NAD83(2011),NAD83(2011),auto,N/A
44073,4602,799752.58,1220773.61,usft,NAD83(2011),NAD83(2011),auto,N/A
44074,4602,798237.88,1220794.6899999995,usft,NAD83(2011),NAD83(2011),auto,N/A
44075,4602,780057.24,1215634.1799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
44076,4602,782957.47,1214388.87,usft,NAD83(2011),NAD83(2011),auto,N/A
44077,4602,773828.58,1215464.86,usft,NAD83(2011),NAD83(2011),auto,N/A
44078,4602,781700.07,1215449.58,usft,NAD83(2011),NAD83(2011),auto,N/A
44079,4602,788546.72,1220785.5700000005,usft,NAD83(2011),NAD83(2011),auto,N/A
44080,4602,352277.25,1942236.0900000003,usft,NAD83(2011),NAD83(2011),auto,N/A
44081,4602,338440.93,1942888.56,usft,NAD83(2011),NAD83(2011),auto,N/A
44082,4602,332699.57,1957789.69,usft,NAD83(2011),NAD83(2011),auto,N/A
44083,4602,585023.22,2115298.0,usft,NAD83(2011),NAD83(2011),auto,N/A
44084,4602,591433.41,1127115.58,usft,NAD83(2011),NAD83(2011),auto,N/A
44085,4602,591754.8,1129177.05,usft,NAD83(2011),NAD83(2011),auto,N/A
44086,4602,769636.68,1201510.0,usft,NAD83(2011),NAD83(2011),auto,N/A
44087,4602,766201.59,1198016.58,usft,NAD83(2011),NAD83(2011),auto,N/A
44088,4602,770811.91,1196102.05,usft,NAD83(2011),NAD83(2011),auto,N/A
