ID,zone,northing,easting,units,inDatum,outDatum,utmZone,eht
32001,4602,450124.98,1056750.39,usft,NAD83(2011),NAD83(2011),auto,N/A
32002,4602,444788.43,1089432.1799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
32003,4602,905532.9,1194684.96,usft,NAD83(2011),NAD83(2011),auto,N/A
32004,4602,1129507.36,1195297.0,usft,NAD83(2011),NAD83(2011),auto,N/A
32005,4602,1130206.41,1195061.48,usft,NAD83(2011),NAD83(2011),auto,N/A
32006,4602,1136869.65,1193112.76,usft,NAD83(2011),NAD83(2011),auto,N/A
32007,4602,934694.15,1203599.24,usft,NAD83(2011),NAD83(2011),auto,N/A
32008,4602,414632.28,1038607.78,usft,NAD83(2011),NAD83(2011),auto,N/A
32009,4602,755101.63,1402947.57,usft,NAD83(2011),NAD83(2011),auto,N/A
32010,4602,817822.24,1301144.72,usft,NAD83(2011),NAD83(2011),auto,N/A
32011,4602,1081769.33,1112011.34,usft,NAD83(2011),NAD83(2011),auto,N/A
32012,4602,632719.61,1056307.62,usft,NAD83(2011),NAD83(2011),auto,N/A
32013,4602,632664.11,1056199.85,usft,NAD83(2011),NAD83(2011),auto,N/A
32014,4602,632368.6800000003,1055635.8200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
32015,4602,631787.77,1053663.01,usft,NAD83(2011),NAD83(2011),auto,N/A
32016,4602,1126174.17,1881276.82,usft,NAD83(2011),NAD83(2011),auto,N/A
32017,4602,705619.35,1203724.53,usft,NAD83(2011),NAD83(2011),auto,N/A
32018,4602,338408.52,1986862.7,usft,NAD83(2011),NAD83(2011),auto,N/A
32019,4602,337082.3,1986660.5,usft,NAD83(2011),NAD83(2011),auto,N/A
32020,4602,342269.67,1974943.78,usft,NAD83(2011),NAD83(2011),auto,N/A
32021,4602,1029344.88,924460.5,usft,NAD83(2011),NAD83(2011),auto,N/A
32022,4602,807695.44,1101020.4,usft,NAD83(2011),NAD83(2011),auto,N/A
32023,4602,883659.09,1114366.7,usft,NAD83(2011),NAD83(2011),auto,N/A
32024,4602,665424.64,1194288.25,usft,NAD83(2011),NAD83(2011),auto,N/A
32025,4602,687553.03,1195007.12,usft,NAD83(2011),NAD83(2011),auto,N/A
32026,4602,684332.88,1197304.5700000005,usft,NAD83(2011),NAD83(2011),auto,N/A
32027,4602,654177.88,1193904.83,usft,NAD83(2011),NAD83(2011),auto,N/A
32028,4602,672350.41,1193425.46,usft,NAD83(2011),NAD83(2011),auto,N/A
32029,4602,685340.14,1194530.75,usft,NAD83(2011),NAD83(2011),auto,N/A
32030,4602,668302.0600000003,1194352.54,usft,NAD83(2011),NAD83(2011),auto,N/A
32031,4602,508901.23,830130.61,usft,NAD83(2011),NAD83(2011),auto,N/A
32032,4602,852755.51,1247450.6,usft,NAD83(2011),NAD83(2011),auto,N/A
32033,4602,773836.47,1215536.51,usft,NAD83(2011),NAD83(2011),auto,N/A
32034,4602,773836.47,1215536.51,usft,NAD83(2011),NAD83(2011),auto,N/A
32035,4602,795693.52,1225815.36,usft,NAD83(2011),NAD83(2011),auto,N/A
32036,4602,782709.54,1215529.6799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
32037,4602,777294.77,1250274.8100000005,usft,NAD83(2011),NAD83(2011),auto,N/A
32038,4602,781376.83,1215488.1899999995,usft,NAD83(2011),NAD83(2011),auto,N/A
32039,4602,338645.8,1942755.74,usft,NAD83(2011),NAD83(2011),auto,N/A
32040,4602,331054.25,1960680.29,usft,NAD83(2011),NAD83(2011),auto,N/A
32041,4602,589559.12,2117988.66,usft,NAD83(2011),NAD83(2011),auto,N/A
32042,4602,523372.14,2067443.1,usft,NAD83(2011),NAD83(2011),auto,N/A
32043,4602,623535.17,2402965.03,usft,NAD83(2011),NAD83(2011),auto,N/A
32044,4602,770541.97,1202278.52,usft,NAD83(2011),NAD83(2011),auto,N/A
32045,4602,772543.66,1189739.74,usft,NAD83(2011),NAD83(2011),auto,N/A
32046,4602,760124.93,1196502.9,usft,NAD83(2011),NAD83(2011),auto,N/A
32047,4602,770439.37,1202240.3,usft,NAD83(2011),NAD83(2011),auto,N/A
32048,4602,781671.31,1197648.79,usft,NAD83(2011),NAD83(2011),auto,N/A
32049,4602,773500.86,1195978.35,usft,NAD83(2011),NAD83(2011),auto,N/A
32050,4602,771354.3,1196039.8100000005,usft,NAD83(2011),NAD83(2011),auto,N/A
32051,4602,764398.61,1195490.4399999995,usft,NAD83(2011),NAD83(2011),auto,N/A
32052,4602,876909.52,1186286.8100000005,usft,NAD83(2011),NAD83(2011),auto,N/A
32053,4602,814343.8,1187007.66,usft,NAD83(2011),NAD83(2011),auto,N/A
32054,4602,867626.88,1186156.58,usft,NAD83(2011),NAD83(2011),auto,N/A
32055,4602,810975.19,1187422.39,usft,NAD83(2011),NAD83(2011),auto,N/A
32056,4602,876753.98,1191066.92,usft,NAD83(2011),NAD83(2011),auto,N/A
32057,4602,804334.43,1197782.46,usft,NAD83(2011),NAD83(2011),auto,N/A
32058,4602,811914.25,1187530.91,usft,NAD83(2011),NAD83(2011),auto,N/A
32059,4602,865854.65,1195751.88,usft,NAD83(2011),NAD83(2011),auto,N/A
32060,4602,818019.87,1190734.1799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
32061,4602,829124.07,1187816.37,usft,NAD83(2011),NAD83(2011),auto,N/A
32062,4602,873094.43,1190398.22,usft,NAD83(2011),NAD83(2011),auto,N/A
32063,4602,841822.34,1189585.8200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
32064,4602,847350.8100000002,1190958.2,usft,NAD83(2011),NAD83(2011),auto,N/A
32065,4602,852202.35,1191290.04,usft,NAD83(2011),NAD83(2011),auto,N/A
32066,4602,821112.85,1190994.83,usft,NAD83(2011),NAD83(2011),auto,N/A
32067,4602,845288.07,1191050.74,usft,NAD83(2011),NAD83(2011),auto,N/A
32068,4602,880744.7,1191123.36,usft,NAD83(2011),NAD83(2011),auto,N/A
32069,4602,821095.86,1190997.72,usft,NAD83(2011),NAD83(2011),auto,N/A
32070,4602,825808.61,1191305.23,usft,NAD83(2011),NAD83(2011),auto,N/A
32071,4602,811784.57,1188165.83,usft,NAD83(2011),NAD83(2011),auto,N/A
32072,4602,828042.07,1198012.8100000005,usft,NAD83(2011),NAD83(2011),auto,N/A
32073,4602,835761.75,1188678.65,usft,NAD83(2011),NAD83(2011),auto,N/A
32074,4602,1154686.6899999995,1217225.63,usft,NAD83(2011),NAD83(2011),auto,N/A
32075,4602,1163533.27,1218229.28,usft,NAD83(2011),NAD83(2011),auto,N/A
32076,4602,1008446.1,1010534.02,usft,NAD83(2011),NAD83(2011),auto,N/A
32077,4602,1005559.4200000002,1015067.91,usft,NAD83(2011),NAD83(2011),auto,N/A
32078,4602,766770.66,1063417.71,usft,NAD83(2011),NAD83(2011),auto,N/A
32079,4602,710756.82,983476.99,usft,NAD83(2011),NAD83(2011),auto,N/A
32080,4602,721855.28,980269.99,usft,NAD83(2011),NAD83(2011),auto,N/A
32081,4602,766411.9,979191.96,usft,NAD83(2011),NAD83(2011),auto,N/A
32082,4602,882633.52,1186379.09,usft,NAD83(2011),NAD83(2011),auto,N/A
32083,4602,871292.4399999998,1483812.14,usft,NAD83(2011),NAD83(2011),auto,N/A
32084,4602,891196.79,1397927.45,usft,NAD83(2011),NAD83(2011),auto,N/A
32085,4602,918815.18,1242132.62,usft,NAD83(2011),NAD83(2011),auto,N/A
32086,4602,860722.23,2400837.61,usft,NAD83(2011),NAD83(2011),auto,N/A
32087,4602,883128.54,2388025.68,usft,NAD83(2011),NAD83(2011),auto,N/A
32088,4602,884082.11,2400653.95,usft,NAD83(2011),NAD83(2011),auto,N/A
32089,4602,883512.76,2400725.59,usft,NAD83(2011),NAD83(2011),auto,N/A
32090,4602,878259.88,2400884.51,usft,NAD83(2011),NAD83(2011),auto,N/A
32091,4602,863097.71,2401516.04,usft,NAD83(2011),NAD83(2011),auto,N/A
32092,4602,906754.54,2370014.370000001,usft,NAD83(2011),NAD83(2011),auto,N/A
32093,4602,1065446.28,1187737.96,usft,NAD83(2011),NAD83(2011),auto,N/A
32094,4602,1336730.67,1221706.83,usft,NAD83(2011),NAD83(2011),auto,N/A
32095,4602,686461.01,1204237.28,usft,NAD83(2011),NAD83(2011),auto,N/A
