ID,zone,northing,easting,units,inDatum,outDatum,utmZone,eht
24001,4602,853456.7,1191253.51,usft,NAD83(2011),NAD83(2011),auto,N/A
24002,4602,862556.21,1191418.28,usft,NAD83(2011),NAD83(2011),auto,N/A
24003,4602,820887.78,1191141.9299999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24004,4602,847850.9399999998,1195537.63,usft,NAD83(2011),NAD83(2011),auto,N/A
24005,4602,821425.92,1191166.92,usft,NAD83(2011),NAD83(2011),auto,N/A
24006,4602,872564.87,1197377.6899999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24007,4602,846887.11,1204753.01,usft,NAD83(2011),NAD83(2011),auto,N/A
24008,4602,824179.5,1191391.16,usft,NAD83(2011),NAD83(2011),auto,N/A
24009,4602,856267.1700000002,1191613.9,usft,NAD83(2011),NAD83(2011),auto,N/A
24010,4602,866700.62,1189848.33,usft,NAD83(2011),NAD83(2011),auto,N/A
24011,4602,802809.49,1198008.9399999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24012,4602,826929.97,1191254.9,usft,NAD83(2011),NAD83(2011),auto,N/A
24013,4602,820483.2,1191012.01,usft,NAD83(2011),NAD83(2011),auto,N/A
24014,4602,820260.94,1190906.6899999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24015,4602,819180.06,1190802.3,usft,NAD83(2011),NAD83(2011),auto,N/A
24016,4602,864804.13,1189943.35,usft,NAD83(2011),NAD83(2011),auto,N/A
24017,4602,840235.66,1189503.6799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24018,4602,840993.24,1185780.97,usft,NAD83(2011),NAD83(2011),auto,N/A
24019,4602,833860.79,1186684.5,usft,NAD83(2011),NAD83(2011),auto,N/A
24020,4602,847784.43,1201176.12,usft,NAD83(2011),NAD83(2011),auto,N/A
24021,4602,814343.78,1187007.67,usft,NAD83(2011),NAD83(2011),auto,N/A
24022,4602,876488.82,1199031.35,usft,NAD83(2011),NAD83(2011),auto,N/A
24023,4602,821151.83,1186754.3,usft,NAD83(2011),NAD83(2011),auto,N/A
24024,4602,806239.35,1188937.41,usft,NAD83(2011),NAD83(2011),auto,N/A
24025,4602,1163491.14,1220017.3200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24026,4602,754870.79,982239.86,usft,NAD83(2011),NAD83(2011),auto,N/A
24027,4602,894920.03,1186455.46,usft,NAD83(2011),NAD83(2011),auto,N/A
24028,4602,888003.41,1190127.6899999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24029,4602,891035.1,1186339.53,usft,NAD83(2011),NAD83(2011),auto,N/A
24030,4602,886894.87,1190310.01,usft,NAD83(2011),NAD83(2011),auto,N/A
24031,4602,881024.9399999998,1191280.5600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24032,4602,885299.55,1190363.75,usft,NAD83(2011),NAD83(2011),auto,N/A
24033,4602,818372.81,1298545.41,usft,NAD83(2011),NAD83(2011),auto,N/A
24034,4602,795390.15,1294452.95,usft,NAD83(2011),NAD83(2011),auto,N/A
24035,4602,795558.02,1298327.6799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24036,4602,859725.59,2394620.890000001,usft,NAD83(2011),NAD83(2011),auto,N/A
24037,4602,894269.99,2401327.11,usft,NAD83(2011),NAD83(2011),auto,N/A
24038,4602,861070.27,2401570.92,usft,NAD83(2011),NAD83(2011),auto,N/A
24039,4602,868514.38,2401701.82,usft,NAD83(2011),NAD83(2011),auto,N/A
24040,4602,636216.17,1165094.23,usft,NAD83(2011),NAD83(2011),auto,N/A
24041,4602,722368.47,1160900.64,usft,NAD83(2011),NAD83(2011),auto,N/A
24042,4602,692158.63,1159838.77,usft,NAD83(2011),NAD83(2011),auto,N/A
24043,4602,700559.02,1164561.74,usft,NAD83(2011),NAD83(2011),auto,N/A
24044,4602,700545.16,1164472.42,usft,NAD83(2011),NAD83(2011),auto,N/A
24045,4602,681059.86,1152303.16,usft,NAD83(2011),NAD83(2011),auto,N/A
24046,4602,689402.5,1152918.38,usft,NAD83(2011),NAD83(2011),auto,N/A
24047,4602,699811.41,1162647.72,usft,NAD83(2011),NAD83(2011),auto,N/A
24048,4602,670373.73,1159242.41,usft,NAD83(2011),NAD83(2011),auto,N/A
24049,4602,671395.03,1167117.98,usft,NAD83(2011),NAD83(2011),auto,N/A
24050,4602,662434.14,1158944.83,usft,NAD83(2011),NAD83(2011),auto,N/A
24051,4602,694775.62,1152611.48,usft,NAD83(2011),NAD83(2011),auto,N/A
24052,4602,410208.82,1038034.18,usft,NAD83(2011),NAD83(2011),auto,N/A
24053,4602,779938.27,1204206.58,usft,NAD83(2011),NAD83(2011),auto,N/A
24054,4602,781543.15,1208496.3,usft,NAD83(2011),NAD83(2011),auto,N/A
24055,4602,781828.68,1208937.14,usft,NAD83(2011),NAD83(2011),auto,N/A
24056,4602,773494.34,1208471.65,usft,NAD83(2011),NAD83(2011),auto,N/A
24057,4602,624919.61,1040571.97,usft,NAD83(2011),NAD83(2011),auto,N/A
24058,4602,121865.72,1096653.91,usft,NAD83(2011),NAD83(2011),auto,N/A
24059,4602,125228.28,1109723.67,usft,NAD83(2011),NAD83(2011),auto,N/A
24060,4602,111505.97,1089194.05,usft,NAD83(2011),NAD83(2011),auto,N/A
24061,4602,122491.33,1112029.8100000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24062,4602,312468.68,2240640.22,usft,NAD83(2011),NAD83(2011),auto,N/A
24063,4602,276759.77,2187026.73,usft,NAD83(2011),NAD83(2011),auto,N/A
24064,4602,780011.7,1683470.69,usft,NAD83(2011),NAD83(2011),auto,N/A
24065,4602,354564.5,1923527.28,usft,NAD83(2011),NAD83(2011),auto,N/A
24066,4602,742099.07,1257493.88,usft,NAD83(2011),NAD83(2011),auto,N/A
24067,4602,742525.67,1238396.89,usft,NAD83(2011),NAD83(2011),auto,N/A
24068,4602,869381.23,2443566.41,usft,NAD83(2011),NAD83(2011),auto,N/A
24069,4602,870783.91,2443514.9,usft,NAD83(2011),NAD83(2011),auto,N/A
24070,4602,868763.5,2443572.03,usft,NAD83(2011),NAD83(2011),auto,N/A
24071,4602,697800.77,1241203.9399999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24072,4602,614570.86,818324.1,usft,NAD83(2011),NAD83(2011),auto,N/A
24073,4602,595461.91,772423.84,usft,NAD83(2011),NAD83(2011),auto,N/A
24074,4602,614074.16,810505.7,usft,NAD83(2011),NAD83(2011),auto,N/A
24075,4602,616740.41,805802.05,usft,NAD83(2011),NAD83(2011),auto,N/A
24076,4602,1131718.08,1120029.16,usft,NAD83(2011),NAD83(2011),auto,N/A
24077,4602,1045542.18,1237351.5,usft,NAD83(2011),NAD83(2011),auto,N/A
24078,4602,723023.8,1205584.2,usft,NAD83(2011),NAD83(2011),auto,N/A
24079,4602,723137.63,1208967.6799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24080,4602,722963.32,1205014.4299999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24081,4602,835969.63,1224009.63,usft,NAD83(2011),NAD83(2011),auto,N/A
