ID,zone,northing,easting,units,inDatum,outDatum,utmZone,eht
24001,4602,1125499.377,1876988.813,usft,NAD83(2011),NAD83(2011),auto,N/A
24002,4602,1318963.65,1896814.44,usft,NAD83(2011),NAD83(2011),auto,N/A
24003,4602,1187258.9399999995,1640318.36,usft,NAD83(2011),NAD83(2011),auto,N/A
24004,4602,1190891.59,1878405.15,usft,NAD83(2011),NAD83(2011),auto,N/A
24005,4602,1105794.2,1758122.4,usft,NAD83(2011),NAD83(2011),auto,N/A
24006,4602,1013023.14,1817429.49,usft,NAD83(2011),NAD83(2011),auto,N/A
24007,4602,1058195.03,2483538.4,usft,NAD83(2011),NAD83(2011),auto,N/A
24008,4602,653655.1899999997,1122235.33,usft,NAD83(2011),NAD83(2011),auto,N/A
24009,4602,665741.05,1138897.4299999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24010,4602,665826.16,1139014.53,usft,NAD83(2011),NAD83(2011),auto,N/A
24011,4602,667400.33,1141387.59,usft,NAD83(2011),NAD83(2011),auto,N/A
24012,4602,673459.7,1148060.91,usft,NAD83(2011),NAD83(2011),auto,N/A
24013,4602,760082.28,1113941.67,usft,NAD83(2011),NAD83(2011),auto,N/A
24014,4602,757044.97,1102946.52,usft,NAD83(2011),NAD83(2011),auto,N/A
24015,4602,755915.78,1098325.3,usft,NAD83(2011),NAD83(2011),auto,N/A
24016,4602,704096.42,1203629.9399999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24017,4602,705141.96,1194972.96,usft,NAD83(2011),NAD83(2011),auto,N/A
24018,4602,670011.1800000003,1252572.5600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24019,4602,664153.1,1254884.13,usft,NAD83(2011),NAD83(2011),auto,N/A
24020,4602,673259.17,1230286.61,usft,NAD83(2011),NAD83(2011),auto,N/A
24021,4602,701803.27,1181197.8100000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24022,4602,701106.01,1174672.9399999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24023,4602,700404.35,1179147.5600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24024,4602,678221.53,1194428.54,usft,NAD83(2011),NAD83(2011),auto,N/A
24025,4602,605637.48,1191682.87,usft,NAD83(2011),NAD83(2011),auto,N/A
24026,4602,666840.85,1194319.0600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24027,4602,611178.53,1129565.91,usft,NAD83(2011),NAD83(2011),auto,N/A
24028,4602,638405.35,1156169.29,usft,NAD83(2011),NAD83(2011),auto,N/A
24029,4602,700740.63,1166042.6,usft,NAD83(2011),NAD83(2011),auto,N/A
24030,4602,665948.66,1159066.3,usft,NAD83(2011),NAD83(2011),auto,N/A
24031,4602,700759.27,1166278.9,usft,NAD83(2011),NAD83(2011),auto,N/A
24032,4602,698710.2,1160098.0,usft,NAD83(2011),NAD83(2011),auto,N/A
24033,4602,657267.35,1158766.98,usft,NAD83(2011),NAD83(2011),auto,N/A
24034,4602,659995.83,1158852.3,usft,NAD83(2011),NAD83(2011),auto,N/A
24035,4602,689404.51,1152918.24,usft,NAD83(2011),NAD83(2011),auto,N/A
24036,4602,688124.42,1152972.67,usft,NAD83(2011),NAD83(2011),auto,N/A
24037,4602,699590.16,1148668.49,usft,NAD83(2011),NAD83(2011),auto,N/A
24038,4602,653605.46,1122038.73,usft,NAD83(2011),NAD83(2011),auto,N/A
24039,4602,655758.95,1125972.3200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24040,4602,691662.1,1152768.13,usft,NAD83(2011),NAD83(2011),auto,N/A
24041,4602,700711.75,1165771.55,usft,NAD83(2011),NAD83(2011),auto,N/A
24042,4602,656903.3100000003,1127291.62,usft,NAD83(2011),NAD83(2011),auto,N/A
24043,4602,665948.66,1159066.3,usft,NAD83(2011),NAD83(2011),auto,N/A
24044,4602,653589.74,1122019.66,usft,NAD83(2011),NAD83(2011),auto,N/A
24045,4602,687643.57,1159735.15,usft,NAD83(2011),NAD83(2011),auto,N/A
24046,4602,707343.79,1139845.23,usft,NAD83(2011),NAD83(2011),auto,N/A
24047,4602,1172817.6,1328564.64,usft,NAD83(2011),NAD83(2011),auto,N/A
24048,4602,1149899.2,1194910.6,usft,NAD83(2011),NAD83(2011),auto,N/A
24049,4602,1141253.08,1166384.8200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24050,4602,1142995.3,1193177.47,usft,NAD83(2011),NAD83(2011),auto,N/A
24051,4602,1136857.47,1193333.3200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24052,4602,1116108.67,1194315.8200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24053,4602,1136811.49,1194752.3200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24054,4602,1136790.74,1195263.6899999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24055,4602,1165630.6899999995,1128110.59,usft,NAD83(2011),NAD83(2011),auto,N/A
24056,4602,1032338.12,1234970.76,usft,NAD83(2011),NAD83(2011),auto,N/A
24057,4602,1023747.15,1246488.45,usft,NAD83(2011),NAD83(2011),auto,N/A
24058,4602,930831.3299999998,1204266.0600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24059,4602,906635.63,1196071.96,usft,NAD83(2011),NAD83(2011),auto,N/A
24060,4602,901416.36,1193829.79,usft,NAD83(2011),NAD83(2011),auto,N/A
24061,4602,922569.75,1209244.02,usft,NAD83(2011),NAD83(2011),auto,N/A
24062,4602,932299.18,1231537.92,usft,NAD83(2011),NAD83(2011),auto,N/A
24063,4602,923830.5799999998,1279295.83,usft,NAD83(2011),NAD83(2011),auto,N/A
24064,4602,914449.46,1262199.08,usft,NAD83(2011),NAD83(2011),auto,N/A
24065,4602,996320.98,1239034.67,usft,NAD83(2011),NAD83(2011),auto,N/A
24066,4602,995846.8100000002,1230170.75,usft,NAD83(2011),NAD83(2011),auto,N/A
24067,4602,921336.01,1199614.23,usft,NAD83(2011),NAD83(2011),auto,N/A
24068,4602,911726.07,1200029.3100000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24069,4602,921600.74,1199690.6,usft,NAD83(2011),NAD83(2011),auto,N/A
24070,4602,912208.43,1201335.41,usft,NAD83(2011),NAD83(2011),auto,N/A
24071,4602,921600.74,1199690.6,usft,NAD83(2011),NAD83(2011),auto,N/A
24072,4602,916601.03,1207779.0600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24073,4602,921600.74,1199690.6,usft,NAD83(2011),NAD83(2011),auto,N/A
24074,4602,909881.8299999998,1200155.33,usft,NAD83(2011),NAD83(2011),auto,N/A
24075,4602,912565.14,1192030.97,usft,NAD83(2011),NAD83(2011),auto,N/A
24076,4602,975798.4399999998,1247255.55,usft,NAD83(2011),NAD83(2011),auto,N/A
24077,4602,975798.4399999998,1247255.55,usft,NAD83(2011),NAD83(2011),auto,N/A
24078,4602,991426.57,1262719.03,usft,NAD83(2011),NAD83(2011),auto,N/A
24079,4602,907638.99,1217590.0600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24080,4602,898981.21,1222898.89,usft,NAD83(2011),NAD83(2011),auto,N/A
24081,4602,896336.28,1224138.72,usft,NAD83(2011),NAD83(2011),auto,N/A
24082,4602,948995.71,1206237.71,usft,NAD83(2011),NAD83(2011),auto,N/A
24083,4602,975572.48,1230063.0,usft,NAD83(2011),NAD83(2011),auto,N/A
24084,4602,968964.13,1231003.9399999995,usft,NAD83(2011),NAD83(2011),auto,N/A
24085,4602,968120.57,1226241.5600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
24086,4602,938424.45,1222714.48,usft,NAD83(2011),NAD83(2011),auto,N/A
24087,4602,969491.55,1227445.27,usft,NAD83(2011),NAD83(2011),auto,N/A
24088,4602,947231.353,1221852.179,usft,NAD83(2011),NAD83(2011),auto,N/A
24089,4602,937980.0799999998,1222407.92,usft,NAD83(2011),NAD83(2011),auto,N/A
24090,4602,943305.66,1221683.35,usft,NAD83(2011),NAD83(2011),auto,N/A
24091,4602,942762.9,1213835.91,usft,NAD83(2011),NAD83(2011),auto,N/A
