ID,zone,northing,easting,units,inDatum,outDatum,utmZone,eht
12001,4602,448464.5399999999,1647184.57,usft,NAD83(2011),NAD83(2011),auto,N/A
12002,4602,403710.08,1035997.6,usft,NAD83(2011),NAD83(2011),auto,N/A
12003,4602,134064.16,1121112.46,usft,NAD83(2011),NAD83(2011),auto,N/A
12004,4602,125474.52,1086719.42,usft,NAD83(2011),NAD83(2011),auto,N/A
12005,4602,123991.48,1106640.5600000005,usft,NAD83(2011),NAD83(2011),auto,N/A
12006,4602,395653.58,1666142.03,usft,NAD83(2011),NAD83(2011),auto,N/A
12007,4602,94324.24,1165104.61,usft,NAD83(2011),NAD83(2011),auto,N/A
12008,4602,539181.28,2133281.96,usft,NAD83(2011),NAD83(2011),auto,N/A
12009,4602,778986.1,1681056.21,usft,NAD83(2011),NAD83(2011),auto,N/A
12010,4602,757229.26,1689210.71,usft,NAD83(2011),NAD83(2011),auto,N/A
12011,4602,907953.53,2066126.44,usft,NAD83(2011),NAD83(2011),auto,N/A
12012,4602,685929.87,1201545.51,usft,NAD83(2011),NAD83(2011),auto,N/A
12013,4602,410354.14,1038092.72,usft,NAD83(2011),NAD83(2011),auto,N/A
12014,4602,219913.36,1070003.97,usft,NAD83(2011),NAD83(2011),auto,N/A
12015,4602,594105.46,1113755.21,usft,NAD83(2011),NAD83(2011),auto,N/A
12016,4602,868019.75,2464762.19,usft,NAD83(2011),NAD83(2011),auto,N/A
12017,4602,869323.37,2432920.38,usft,NAD83(2011),NAD83(2011),auto,N/A
12018,4602,870375.84,2448475.59,usft,NAD83(2011),NAD83(2011),auto,N/A
12019,4602,1144169.24,1153601.88,usft,NAD83(2011),NAD83(2011),auto,N/A
12020,4602,1160577.87,1127928.12,usft,NAD83(2011),NAD83(2011),auto,N/A
12021,4602,1034407.7,1227859.4299999995,usft,NAD83(2011),NAD83(2011),auto,N/A
12022,4602,719525.73,1215441.96,usft,NAD83(2011),NAD83(2011),auto,N/A
12023,4602,723526.25,1201983.1799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
12024,4602,728843.82,1207693.08,usft,NAD83(2011),NAD83(2011),auto,N/A
12025,4602,724065.72,1206227.12,usft,NAD83(2011),NAD83(2011),auto,N/A
12026,4602,168861.1,1118042.01,usft,NAD83(2011),NAD83(2011),auto,N/A
12027,4602,819575.57,1225669.76,usft,NAD83(2011),NAD83(2011),auto,N/A
12028,4602,822545.72,1235611.5700000005,usft,NAD83(2011),NAD83(2011),auto,N/A
12029,4602,823900.2,1228056.39,usft,NAD83(2011),NAD83(2011),auto,N/A
12030,4602,814940.71,1222827.61,usft,NAD83(2011),NAD83(2011),auto,N/A
12031,4602,819361.35,1243960.09,usft,NAD83(2011),NAD83(2011),auto,N/A
12032,4602,844689.96,1224508.75,usft,NAD83(2011),NAD83(2011),auto,N/A
12033,4602,823901.3,1228808.95,usft,NAD83(2011),NAD83(2011),auto,N/A
12034,4602,823912.92,1227663.64,usft,NAD83(2011),NAD83(2011),auto,N/A
12035,4602,836013.08,1223845.72,usft,NAD83(2011),NAD83(2011),auto,N/A
12036,4602,823913.65,1227722.22,usft,NAD83(2011),NAD83(2011),auto,N/A
12037,4602,1266318.99,1154030.36,usft,NAD83(2011),NAD83(2011),auto,N/A
12038,4602,1260625.97,1168060.88,usft,NAD83(2011),NAD83(2011),auto,N/A
12039,4602,1259687.86,1166270.21,usft,NAD83(2011),NAD83(2011),auto,N/A
12040,4602,1261833.22,1171046.78,usft,NAD83(2011),NAD83(2011),auto,N/A
12041,4602,682770.6,1217624.09,usft,NAD83(2011),NAD83(2011),auto,N/A
12042,4602,916781.8,1207408.6799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
12043,4602,903442.38,1217446.08,usft,NAD83(2011),NAD83(2011),auto,N/A
