ID,zone,northing,easting,units,inDatum,outDatum,utmZone,eht
16001,4602,879244.63,1236286.41,usft,NAD83(2011),NAD83(2011),auto,N/A
16002,4602,879239.59,1236291.09,usft,NAD83(2011),NAD83(2011),auto,N/A
16003,4602,780969.6,1286737.14,usft,NAD83(2011),NAD83(2011),auto,N/A
16004,4602,846035.4200000002,1216970.89,usft,NAD83(2011),NAD83(2011),auto,N/A
16005,4602,879067.61,1274386.27,usft,NAD83(2011),NAD83(2011),auto,N/A
16006,4602,882946.97,1274874.03,usft,NAD83(2011),NAD83(2011),auto,N/A
16007,4602,881714.1899999998,1274764.27,usft,NAD83(2011),NAD83(2011),auto,N/A
16008,4602,718609.97,1189824.26,usft,NAD83(2011),NAD83(2011),auto,N/A
16009,4602,734737.64,1188847.24,usft,NAD83(2011),NAD83(2011),auto,N/A
16010,4602,734173.78,1185171.0,usft,NAD83(2011),NAD83(2011),auto,N/A
16011,4602,718270.04,1191477.73,usft,NAD83(2011),NAD83(2011),auto,N/A
16012,4602,727910.68,1190637.13,usft,NAD83(2011),NAD83(2011),auto,N/A
16013,4602,716036.67,1188189.45,usft,NAD83(2011),NAD83(2011),auto,N/A
16014,4602,812250.2,1255207.9399999995,usft,NAD83(2011),NAD83(2011),auto,N/A
16015,4602,773160.95,1278765.37,usft,NAD83(2011),NAD83(2011),auto,N/A
16016,4602,887738.2,1203688.8200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
16017,4602,893748.96,1197073.12,usft,NAD83(2011),NAD83(2011),auto,N/A
16018,4602,745876.25,1222858.38,usft,NAD83(2011),NAD83(2011),auto,N/A
16019,4602,762742.11,1214089.36,usft,NAD83(2011),NAD83(2011),auto,N/A
16020,4602,747361.6,1193446.25,usft,NAD83(2011),NAD83(2011),auto,N/A
16021,4602,755848.48,1196507.17,usft,NAD83(2011),NAD83(2011),auto,N/A
16022,4602,746104.89,1222447.04,usft,NAD83(2011),NAD83(2011),auto,N/A
16023,4602,872704.2,1225561.73,usft,NAD83(2011),NAD83(2011),auto,N/A
16024,4602,756474.97,1195859.27,usft,NAD83(2011),NAD83(2011),auto,N/A
16025,4602,784668.6,1186898.62,usft,NAD83(2011),NAD83(2011),auto,N/A
16026,4602,855078.09,1293445.29,usft,NAD83(2011),NAD83(2011),auto,N/A
16027,4602,884005.0799999998,1225281.91,usft,NAD83(2011),NAD83(2011),auto,N/A
16028,4602,886898.3299999998,1219263.73,usft,NAD83(2011),NAD83(2011),auto,N/A
16029,4602,888838.34,1227332.91,usft,NAD83(2011),NAD83(2011),auto,N/A
