ID,zone,northing,easting,units,inDatum,outDatum,utmZone,eht
1,4602,428924.73,1041008.91,usft,NAD83(2011),NAD83(2011),auto,N/A
2,4602,691747.63,1475667.71,usft,NAD83(2011),NAD83(2011),auto,N/A
3,4602,579569.52,2424216.82,usft,NAD83(2011),NAD83(2011),auto,N/A
4,4602,525827.2,2475616.25,usft,NAD83(2011),NAD83(2011),auto,N/A
5,4602,165973.98,1742710.6299999997,usft,NAD83(2011),NAD83(2011),auto,N/A
6,4602,137497.42,1671219.54,usft,NAD83(2011),NAD83(2011),auto,N/A
7,4602,132534.25,1557577.71,usft,NAD83(2011),NAD83(2011),auto,N/A
8,4602,146015.48,1378905.15,usft,NAD83(2011),NAD83(2011),auto,N/A
9,4602,598771.26,835603.26,usft,NAD83(2011),NAD83(2011),auto,N/A
10,4602,1148738.66,1134695.59,usft,NAD83(2011),NAD83(2011),auto,N/A
11,4602,1032351.07,1234716.76,usft,NAD83(2011),NAD83(2011),auto,N/A
12,4602,723161.64,1204535.04,usft,NAD83(2011),NAD83(2011),auto,N/A
13,4602,859378.11,1139767.62,usft,NAD83(2011),NAD83(2011),auto,N/A
14,4602,826732.08,1225844.55,usft,NAD83(2011),NAD83(2011),auto,N/A
15,4602,1261842.21,1171088.62,usft,NAD83(2011),NAD83(2011),auto,N/A
16,4602,1268060.5600000005,1178382.17,usft,NAD83(2011),NAD83(2011),auto,N/A
17,4602,1260275.27,1166530.3,usft,NAD83(2011),NAD83(2011),auto,N/A
18,4602,1341755.1,1103424.65,usft,NAD83(2011),NAD83(2011),auto,N/A
19,4602,673992.34,1226347.87,usft,NAD83(2011),NAD83(2011),auto,N/A
20,4602,724865.5,2253045.23,usft,NAD83(2011),NAD83(2011),auto,N/A
21,4602,1149713.92,1193695.66,usft,NAD83(2011),NAD83(2011),auto,N/A
22,4602,513825.0300000001,1019464.13,usft,NAD83(2011),NAD83(2011),auto,N/A
23,4602,413308.09,2511417.75,usft,NAD83(2011),NAD83(2011),auto,N/A
24,4602,678616.5,1527398.84,usft,NAD83(2011),NAD83(2011),auto,N/A
25,4602,674877.59,1506107.63,usft,NAD83(2011),NAD83(2011),auto,N/A
26,4602,702163.48,1466799.69,usft,NAD83(2011),NAD83(2011),auto,N/A
