ID,zone,northing,easting,units,inDatum,outDatum,utmZone,eht
12001,4602,763296.37,1978886.47,usft,NAD83(2011),NAD83(2011),auto,N/A
12002,4602,566927.01,1871899.98,usft,NAD83(2011),NAD83(2011),auto,N/A
12003,4602,643521.47,1978229.3400000003,usft,NAD83(2011),NAD83(2011),auto,N/A
12004,4602,676471.26,1929463.75,usft,NAD83(2011),NAD83(2011),auto,N/A
12005,4602,664640.12,1940479.89,usft,NAD83(2011),NAD83(2011),auto,N/A
12006,4602,759939.07,1889685.96,usft,NAD83(2011),NAD83(2011),auto,N/A
12007,4602,615488.78,813741.5,usft,NAD83(2011),NAD83(2011),auto,N/A
12008,4602,616725.16,813760.34,usft,NAD83(2011),NAD83(2011),auto,N/A
12009,4602,614571.6,810602.89,usft,NAD83(2011),NAD83(2011),auto,N/A
12010,4602,614910.42,854915.8299999998,usft,NAD83(2011),NAD83(2011),auto,N/A
12011,4602,588287.47,941307.64,usft,NAD83(2011),NAD83(2011),auto,N/A
12012,4602,617077.08,799145.8,usft,NAD83(2011),NAD83(2011),auto,N/A
12013,4602,679446.91,724938.2,usft,NAD83(2011),NAD83(2011),auto,N/A
12014,4602,1057542.15,1103148.58,usft,NAD83(2011),NAD83(2011),auto,N/A
12015,4602,1013072.65,1074179.21,usft,NAD83(2011),NAD83(2011),auto,N/A
12016,4602,819207.29,1225570.4399999995,usft,NAD83(2011),NAD83(2011),auto,N/A
12017,4602,842774.59,1225338.92,usft,NAD83(2011),NAD83(2011),auto,N/A
12018,4602,824382.18,1223782.37,usft,NAD83(2011),NAD83(2011),auto,N/A
12019,4602,819500.8,1225801.83,usft,NAD83(2011),NAD83(2011),auto,N/A
12020,4602,840266.88,1272962.0700000005,usft,NAD83(2011),NAD83(2011),auto,N/A
12021,4602,837394.2,1224472.62,usft,NAD83(2011),NAD83(2011),auto,N/A
12022,4602,830172.44,1225965.95,usft,NAD83(2011),NAD83(2011),auto,N/A
12023,4602,842776.46,1225399.92,usft,NAD83(2011),NAD83(2011),auto,N/A
12024,4602,819891.74,1225987.11,usft,NAD83(2011),NAD83(2011),auto,N/A
12025,4602,824522.03,1227133.48,usft,NAD83(2011),NAD83(2011),auto,N/A
12026,4602,847970.27,1224534.39,usft,NAD83(2011),NAD83(2011),auto,N/A
12027,4602,823433.51,1231960.76,usft,NAD83(2011),NAD83(2011),auto,N/A
12028,4602,820373.25,1226182.41,usft,NAD83(2011),NAD83(2011),auto,N/A
12029,4602,829589.622,1225905.982,usft,NAD83(2011),NAD83(2011),auto,N/A
12030,4602,836615.01,1223848.5,usft,NAD83(2011),NAD83(2011),auto,N/A
12031,4602,820091.44,1226070.72,usft,NAD83(2011),NAD83(2011),auto,N/A
