ID,zone,northing,easting,units,inDatum,outDatum,utmZone,eht
16001,4602,718542.22,1192610.02,usft,NAD83(2011),NAD83(2011),auto,N/A
16002,4602,701860.12,1179213.89,usft,NAD83(2011),NAD83(2011),auto,N/A
16003,4602,227955.15,1913913.3400000003,usft,NAD83(2011),NAD83(2011),auto,N/A
16004,4602,742725.2,1227660.3100000005,usft,NAD83(2011),NAD83(2011),auto,N/A
16005,4602,619563.83,1093737.87,usft,NAD83(2011),NAD83(2011),auto,N/A
16006,4602,624800.48,1084627.27,usft,NAD83(2011),NAD83(2011),auto,N/A
16007,4602,977090.9200000002,1246113.8100000005,usft,NAD83(2011),NAD83(2011),auto,N/A
16008,4602,976563.3100000002,1245340.9,usft,NAD83(2011),NAD83(2011),auto,N/A
16009,4602,671136.83,1170795.14,usft,NAD83(2011),NAD83(2011),auto,N/A
16010,4602,671597.42,1163808.1,usft,NAD83(2011),NAD83(2011),auto,N/A
16011,4602,673268.9,1148543.01,usft,NAD83(2011),NAD83(2011),auto,N/A
16012,4602,306948.40999999986,1015063.8299999998,usft,NAD83(2011),NAD83(2011),auto,N/A
16013,4602,306262.2,1019694.09,usft,NAD83(2011),NAD83(2011),auto,N/A
16014,4602,1325152.51,1163015.5,usft,NAD83(2011),NAD83(2011),auto,N/A
16015,4602,1303990.85,1162498.75,usft,NAD83(2011),NAD83(2011),auto,N/A
16016,4602,916112.16,1207507.88,usft,NAD83(2011),NAD83(2011),auto,N/A
16017,4602,919855.9200000002,1199004.83,usft,NAD83(2011),NAD83(2011),auto,N/A
16018,4602,912514.41,1193172.46,usft,NAD83(2011),NAD83(2011),auto,N/A
16019,4602,912090.7,1205400.0700000005,usft,NAD83(2011),NAD83(2011),auto,N/A
16020,4602,912130.8100000002,1204302.77,usft,NAD83(2011),NAD83(2011),auto,N/A
16021,4602,908610.1,1216166.4299999995,usft,NAD83(2011),NAD83(2011),auto,N/A
16022,4602,922569.75,1209244.02,usft,NAD83(2011),NAD83(2011),auto,N/A
16023,4602,912358.3299999998,1197712.9,usft,NAD83(2011),NAD83(2011),auto,N/A
16024,4602,920010.84,1208402.72,usft,NAD83(2011),NAD83(2011),auto,N/A
16025,4602,922596.65,1208527.1799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
16026,4602,991037.84,1229631.09,usft,NAD83(2011),NAD83(2011),auto,N/A
16027,4602,995900.72,1228032.83,usft,NAD83(2011),NAD83(2011),auto,N/A
16028,4602,995771.53,1228286.3100000005,usft,NAD83(2011),NAD83(2011),auto,N/A
16029,4602,987552.12,1230071.12,usft,NAD83(2011),NAD83(2011),auto,N/A
16030,4602,993294.09,1228970.65,usft,NAD83(2011),NAD83(2011),auto,N/A
16031,4602,985319.79,1230261.01,usft,NAD83(2011),NAD83(2011),auto,N/A
16032,4602,708925.08,1187321.0,usft,NAD83(2011),NAD83(2011),auto,N/A
16033,4602,920923.4200000002,1270725.17,usft,NAD83(2011),NAD83(2011),auto,N/A
16034,4602,637834.11,1960479.29,usft,NAD83(2011),NAD83(2011),auto,N/A
16035,4602,904330.28,1194597.6799999995,usft,NAD83(2011),NAD83(2011),auto,N/A
16036,4602,896628.46,1191763.73,usft,NAD83(2011),NAD83(2011),auto,N/A
16037,4602,1136275.99,1193312.75,usft,NAD83(2011),NAD83(2011),auto,N/A
16038,4602,766404.33,1186110.87,usft,NAD83(2011),NAD83(2011),auto,N/A
16039,4602,651436.22,999903.74,usft,NAD83(2011),NAD83(2011),auto,N/A
16040,4602,360401.28,1995929.6200000003,usft,NAD83(2011),NAD83(2011),auto,N/A
16041,4602,329326.53000000014,1986039.55,usft,NAD83(2011),NAD83(2011),auto,N/A
16042,4602,798789.91,1128669.34,usft,NAD83(2011),NAD83(2011),auto,N/A
16043,4602,916222.4,1055613.79,usft,NAD83(2011),NAD83(2011),auto,N/A
16044,4602,873810.22,1103064.13,usft,NAD83(2011),NAD83(2011),auto,N/A
16045,4602,677131.93,1193531.4,usft,NAD83(2011),NAD83(2011),auto,N/A
16046,4602,644375.01,1193614.8200000005,usft,NAD83(2011),NAD83(2011),auto,N/A
16047,4602,671530.01,1191662.15,usft,NAD83(2011),NAD83(2011),auto,N/A
16048,4602,667278.55,1801248.71,usft,NAD83(2011),NAD83(2011),auto,N/A
16049,4602,868804.62,1238582.71,usft,NAD83(2011),NAD83(2011),auto,N/A
16050,4602,857414.16,1241556.47,usft,NAD83(2011),NAD83(2011),auto,N/A
16051,4602,846993.64,1261933.83,usft,NAD83(2011),NAD83(2011),auto,N/A
16052,4602,786616.87,1216101.74,usft,NAD83(2011),NAD83(2011),auto,N/A
16053,4602,787360.73,1217088.76,usft,NAD83(2011),NAD83(2011),auto,N/A
16054,4602,783040.21,1215733.33,usft,NAD83(2011),NAD83(2011),auto,N/A
16055,4602,786636.1,1219275.98,usft,NAD83(2011),NAD83(2011),auto,N/A
16056,4602,787945.02,1216525.48,usft,NAD83(2011),NAD83(2011),auto,N/A
16057,4602,354764.85,1944253.53,usft,NAD83(2011),NAD83(2011),auto,N/A
16058,4602,648561.36,2100977.34,usft,NAD83(2011),NAD83(2011),auto,N/A
16059,4602,762215.26,1196863.27,usft,NAD83(2011),NAD83(2011),auto,N/A
16060,4602,833221.64,1189745.77,usft,NAD83(2011),NAD83(2011),auto,N/A
16061,4602,870443.9200000002,1189826.46,usft,NAD83(2011),NAD83(2011),auto,N/A
16062,4602,864644.5799999998,1189882.16,usft,NAD83(2011),NAD83(2011),auto,N/A
16063,4602,834077.72,1186512.05,usft,NAD83(2011),NAD83(2011),auto,N/A
16064,4602,827895.29,1191169.16,usft,NAD83(2011),NAD83(2011),auto,N/A
16065,4602,877666.9,1191423.77,usft,NAD83(2011),NAD83(2011),auto,N/A
16066,4602,845400.05,1191054.51,usft,NAD83(2011),NAD83(2011),auto,N/A
