,CASENO,FORM_REPT_NO,rd_inv,milepost,RTE_NBR,lat,lon,MONTH,DAYMTH,WEEKDAY,RDSURF,LIGHT,weather,rur_urb,REPORT,SEVERITY,veh_count,LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt,deg_curv,dir_grad,pct_grad
1400,2013001539,E221237,005,1.59,5,45.6820809615,-122.55216902020001,1,10,4,2.0,1,3,U,1,1,2,,A,,A,U,A,W,6.0,51.0,1350.0,005,60.0,1.58,1.65,0,0,24,7,10,12,84,116552.0,2.98,0.0,+,2.34
1401,2013001542,E222370,500,6.980000000000001,500,45.6783663959,-122.6649044029,1,10,4,2.0,1,9,U,1,1,1,A,,Y,A,U,A,W,6.0,52.0,,500,55.0,6.980000000000001,7.0,10,8,0,4,8,22,86,29382.0,0.21,0.0,-,0.25
1402,2013001544,E221262,205,7.6,205,45.6021273476,-122.5466795914,1,10,4,2.0,6,3,U,1,1,2,A,S,,A,U,P,W,6.0,51.0,,205,60.0,7.49,7.66,0,4,145,4,10,12,48,60769.0,3.77,0.0,-,0.65
1403,2013001547,E221305,205,3.31,205,45.6184050387,-122.6464571262,1,10,4,2.0,4,3,U,1,1,2,A,S,,A,U,P,W,6.0,51.0,1350.0,205,60.0,3.26,3.46,0,6,126,6,10,12,72,110854.0,8.09,0.0,-,1.36
1405,2013001548,E221306,014,1.32,14,45.6499945539,-122.65540224290001,1,9,3,2.0,1,3,U,1,1,2,,A,,A,U,A,W,6.0,52.0,1350.0,014,55.0,1.29,1.37,5,0,15,4,10,12,48,46449.0,1.36,0.39,-,2.79
1406,2013001551,3265031,012,363.85,12,46.018339783100004,-122.8504763967,1,9,3,1.0,1,1,R,1,1,2,C,,,C,R,P,E,7.0,43.0,315.0,012,60.0,363.83,363.88,35,0,0,2,0,31,62,5341.0,0.1,0.0,+,1.39
1408,2013001553,E220006,432,0.62,432,45.9983159933,-122.50352323979999,1,11,5,2.0,1,1,U,2,7,1,A,,Y,A,U,A,W,8.0,53.0,,432,55.0,0.02,0.84,0,6,0,2,6,12,24,3300.0,0.99,0.0,+,0.04
1409,2013001554,E221218,503,38.63,503,45.905292157299996,-122.74319395469999,1,10,4,4.0,6,4,R,1,1,1,B,,N,B,R,A,W,8.0,44.0,,503,,38.63,39.28,0,2,0,2,4,12,24,1300.0,0.31,14.01,-,2.73
1410,2013001556,E219955,028,23.17,28,47.469156668400004,-120.30328575889999,1,9,3,1.0,3,1,R,1,1,1,A,,,A,R,A,E,9.0,42.0,,028,40.0,23.12,23.18,5,10,0,2,10,12,24,7128.0,0.16,0.9,-,0.19
1411,2013001557,2954016,002,120.76000000000002,2,48.743299602200004,-118.659318634,1,11,5,1.0,1,1,U,2,6,1,,A,,A,U,A,E,9.0,52.0,,002,50.0,120.55,120.81,15,0,4,4,10,12,48,20613.0,1.96,0.0,+,5.63
1412,2013001558,E227854,021,169.95,21,46.2733449912,-119.2078608875,1,9,3,3.0,1,2,R,1,1,1,A,,N,A,R,A,E,10.0,45.0,,021,,169.72,170.28,12,2,0,2,2,11,21,1227.0,0.25,0.0,+,0.8100000000000002
1413,2013001559,E220178,182,8.0,182,46.275047514300006,-119.2168536762,1,11,5,3.0,1,8,U,1,1,1,A,S,Y,A,U,P,E,11.0,51.0,960.0,182,70.0,7.91,8.269999999999998,0,7,76,6,10,12,72,47389.0,6.23,0.0,+,0.89
1414,2013001561,E220712,182,13.0,182,46.3649204173,-119.0834379808,1,11,5,1.0,6,1,U,1,1,1,A,S,Y,A,U,A,E,11.0,51.0,960.0,182,60.0,13.0,13.43,0,5,40,4,10,12,48,43770.0,6.87,0.0,+,0.23000000000000004
1415,2013001562,E220713,395,37.44,395,46.2675154681,-119.188950924,1,11,5,3.0,1,4,R,2,7,1,A,S,Y,A,R,P,E,11.0,42.0,,395,55.0,36.94,39.07,5,4,75,4,10,12,48,13983.0,10.870000000000005,1.15,-,0.57
1416,2013001563,E220714,182,9.0,182,46.471982147,-117.5259236983,1,11,5,2.0,1,4,U,1,1,1,A,S,,A,U,P,E,11.0,51.0,960.0,182,70.0,8.980000000000002,9.08,0,7,76,6,10,12,72,47389.0,1.73,0.0,-,0.5
1417,2013001564,2891035,012,403.82,12,46.426704868,-117.3010632522,1,9,3,1.0,6,2,R,1,1,1,A,,N,A,R,A,E,12.0,43.0,,012,60.0,403.48,404.08,42,5,0,2,6,12,24,2544.0,0.56,0.0,+,1.47
1418,2013001565,2891036,012,416.77,12,47.103640088,-119.65740716629999,1,10,4,1.0,6,2,R,1,1,1,B,,N,B,R,B,E,12.0,43.0,,012,60.0,416.02,416.77,42,8,0,2,8,11,22,2262.0,0.62,4.09,-,1.0
1419,2013001566,E222809,090,158.18000000000004,90,47.14959798939999,-119.29401074280001,1,9,3,1.0,1,1,R,2,6,1,A,S,,A,R,A,E,13.0,41.0,,090,70.0,158.18000000000004,158.19,20,4,62,4,10,12,48,11695.0,0.04,0.0,-,0.2
1420,2013001567,E221780,017,48.09,17,47.6797367567,-119.14154785,1,8,2,2.0,1,2,U,1,1,2,,A,,A,U,A,E,13.0,52.0,805.0,017,,47.99,48.09,0,0,22,4,10,12,48,19280.0,0.7000000000000002,0.0,-,0.17
1421,2013001568,E222808,002,191.8,2,47.0984870367,-124.171048689,1,10,4,4.0,1,8,R,2,6,1,B,,N,B,R,B,E,13.0,43.0,,002,50.0,191.44,192.54,21,7,0,2,7,12,24,1099.0,0.44,0.0,+,0.14
1422,2013001569,E220056,109,20.02,109,46.9754217207,-123.8154631107,1,9,3,2.0,6,3,R,1,1,2,B,,,B,R,B,W,14.0,45.0,,109,,20.0,20.08,5,1,0,2,1,11,22,2708.0,0.08,0.0,+,0.0
1423,2013001570,E221223,101,83.5,101,48.2961634782,-122.65499465290002,1,10,4,2.0,3,1,U,1,1,2,C,,Y,C,U,A,W,14.0,53.0,5.0,101,30.0,83.5,83.57,8,0,0,3,0,16,48,12927.0,0.33,0.0,-,6.1
1424,2013001571,E220228,020,31.66,20,47.6727604068,-122.9053964451,1,10,4,2.0,1,3,U,2,7,2,C,,Y,C,U,A,W,15.0,53.0,895.0,020,55.0,31.66,31.72000000000001,5,0,0,4,0,16,62,20725.0,0.45,0.0,+,1.7
1425,2013001572,E220177,101,306.99,101,47.687279282,-122.1281231367,1,11,5,1.0,6,1,R,1,1,1,A,,N,A,R,A,W,16.0,43.0,,101,55.0,306.97000000000014,307.21,30,5,0,2,3,11,22,2818.0,0.25,0.0,+,0.17
1426,2013001573,E220358,202,5.96,202,47.636086319300006,-122.1430140459,1,11,5,4.0,4,2,U,2,7,3,,,Y,C,U,A,W,17.0,54.0,1065.0,202,,5.95,6.3,0,0,0,2,0,14,28,18457.0,2.3599999999999994,0.0,-,1.65
1427,2013001575,3313449,202,8.2,202,47.500990338,-122.1959433288,1,10,4,2.0,1,1,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,1065.0,202,,8.2,8.21,0,0,0,5,0,14,68,52463.0,0.19,0.0,+,0.25
1428,2013001576,E219664,405,5.27,405,47.5039015218,-122.16466710790002,1,9,3,2.0,4,3,U,1,1,2,,A,,A,U,A,W,17.0,51.0,1070.0,405,60.0,5.27,5.3,0,0,16,4,8,12,48,149513.0,1.6400000000000003,0.0,+,3.51
1429,2013001577,E219641,900,8.46,900,47.201269331499994,-122.3037310301,1,9,3,2.0,2,3,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,1070.0,900,50.0,8.439999999999998,8.46,5,0,0,4,0,15,60,26429.0,0.19,8.5,+,0.85
1431,2013001578,E219950,167,27.96,167,47.5178626712,-122.19835999950001,1,10,4,2.0,4,3,U,1,1,2,C,,,C,U,A,W,17.0,53.0,1070.0,167,60.0,27.95,28.02,10,0,0,6,0,14,84,39060.0,1.0,0.0,+,0.3
1432,2013001579,E220455,405,6.44,405,47.5330650138,-122.19690855299999,1,11,5,1.0,1,1,U,1,1,3,,A,Y,A,U,A,W,17.0,51.0,1070.0,405,60.0,6.310000000000001,6.480000000000001,0,0,16,4,8,12,48,146733.0,9.1,0.0,-,1.5
1433,2013001580,E220456,405,7.5,405,47.4638223591,-122.2179265819,1,11,5,1.0,1,1,U,1,1,2,,A,,A,U,A,W,17.0,51.0,1070.0,405,60.0,7.44,7.65,0,0,16,4,8,12,48,139819.0,10.72,0.0,-,0.93
1434,2013001581,E220457,167,27.32,167,47.473783973100005,-122.2161360433,1,11,5,1.0,1,1,U,2,7,3,,A,Y,A,U,A,W,17.0,52.0,1070.0,167,60.0,27.27,27.37,10,0,18,5,10,12,59,119701.0,4.37,1.0,+,0.0
1435,2013001582,E220813,167,28.03,167,47.465260264499996,-122.1375010845,1,10,4,2.0,4,2,U,2,7,2,C,,Y,C,U,A,W,17.0,53.0,1070.0,167,60.0,28.03,28.04,10,0,0,5,0,14,72,39060.0,0.14,0.0,+,0.7
1437,2013001583,E220790,169,22.07,169,47.4673730603,-122.22458933719999,1,11,5,1.0,4,1,U,2,6,3,A,,,A,U,A,W,17.0,53.0,1070.0,169,,22.02,22.08,0,8,0,4,8,14,56,21504.0,0.47,0.0,-,0.2
1438,2013001584,E221051,405,2.0,405,47.481537726400006,-122.1987124758,1,10,4,1.0,4,2,U,1,1,2,,A,,A,U,A,W,17.0,51.0,1070.0,405,60.0,1.94,2.01,0,0,16,5,8,12,60,156636.0,4.0,0.49,+,0.0
1439,2013001585,E221055,405,3.79,405,47.5198710489,-122.1985341477,1,10,4,1.0,4,2,U,1,1,2,,P,,P,U,P,W,17.0,51.0,1070.0,405,60.0,3.77,3.9900000000000007,0,0,16,4,10,12,48,164953.0,13.25,3.53,-,2.47
1440,2013001586,E221058,405,6.58,405,47.5005404653,-122.12210082040001,1,11,5,1.0,4,1,U,1,1,3,,A,,A,U,A,W,17.0,51.0,1070.0,405,60.0,6.480000000000001,6.69,0,0,16,4,8,12,48,142035.0,10.89,0.0,-,4.0
1441,2013001587,E221060,900,10.74,900,47.777625324700004,-122.3195967234,1,11,5,4.0,4,1,U,2,6,2,A,,Y,A,U,A,W,17.0,53.0,,900,50.0,10.74,10.75,5,4,0,2,4,11,22,8539.0,0.03,5.0,-,1.27
1442,2013001588,E219672,104,29.04,104,47.4137942255,-122.33486012600001,1,9,3,2.0,1,3,U,1,1,2,,A,Y,C,U,A,W,17.0,53.0,,104,60.0,29.04,29.08,10,0,13,4,0,13,50,43640.0,0.64,0.0,-,3.4
1443,2013001589,E220205,509,24.89,509,47.4130412798,-122.3347203544,1,11,5,4.0,1,1,U,1,1,1,A,,,A,U,A,W,17.0,53.0,870.0,509,50.0,24.89,24.94,7,8,0,2,8,12,24,8314.0,0.15,0.0,+,5.86
1444,2013001590,2495648,509,24.84,509,47.4908935662,-121.7921634449,1,8,2,2.0,6,3,U,1,1,1,A,,N,A,U,A,W,17.0,53.0,870.0,509,50.0,24.82,24.86,7,6,0,2,6,11,22,8314.0,0.12,0.0,+,5.86
1445,2013001591,E219633,202,30.27,202,47.398177521099996,-121.55014873639999,1,9,3,2.0,1,3,U,1,1,2,A,,Y,A,U,A,W,17.0,54.0,875.0,202,,30.27,30.42000000000001,0,9,0,4,10,12,48,9610.0,0.53,0.0,+,0.6
1446,2013001592,E221464,090,42.79,90,47.4426715163,-121.66104547379999,1,10,4,4.0,6,4,R,1,1,1,A,S,,A,R,P,,17.0,41.0,,090,70.0,42.39,42.95,5,6,78,6,10,12,72,29335.0,6.0,2.73,+,1.76
1447,2013001593,E221455,090,36.49000000000001,90,47.4059315645,-121.4412396427,1,10,4,3.0,6,4,R,1,1,1,A,S,,A,R,P,W,17.0,41.0,,090,70.0,36.37,37.2,5,10,70,7,10,12,84,29251.0,8.86,1.43,+,3.0
1448,2013001594,E222076,090,48.38,90,47.7776332415,-122.31959715709999,1,9,3,3.0,1,4,R,1,1,1,P,O,,P,R,P,,17.0,41.0,,090,70.0,47.37,48.88,5,10,999,7,10,12,84,29698.0,16.370000000000005,0.0,+,4.93
1449,2013001595,E221043,104,29.04,104,47.7773324483,-122.3136941765,1,9,3,2.0,1,2,U,2,7,2,,A,,A,U,A,W,17.0,53.0,,104,60.0,29.01,29.04,10,0,13,4,10,12,48,43640.0,0.48,0.0,-,3.4
1450,2013001596,E221029,104,29.30999999999999,104,47.7776260183,-122.3245449567,1,10,4,2.0,1,2,U,2,7,2,A,,Y,C,U,A,W,17.0,53.0,,104,60.0,29.3,29.31,10,4,0,4,0,19,74,43640.0,0.16,6.0,+,2.79
1451,2013001597,E221034,104,28.8,104,47.7468628245,-122.3455338677,1,9,3,2.0,4,3,U,2,6,1,C,,,A,U,A,W,17.0,53.0,,104,60.0,28.77,28.8,10,0,0,4,9,15,60,41114.0,0.45,0.0,+,2.51
1452,2013001598,E222921,099,35.09000000000001,99,47.7450433531,-122.3455072022,1,10,4,2.0,1,2,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,1169.0,099,40.0,35.09000000000001,35.1,10,0,12,4,0,12,48,27465.0,0.1,0.0,+,2.7
1453,2013001599,E220176,099,34.97,99,47.509719544,-121.8834392504,1,10,4,2.0,4,2,U,2,6,2,,S,Y,C,U,A,W,17.0,53.0,1169.0,099,40.0,34.88,34.97,10,0,12,4,0,12,48,27465.0,0.9,0.0,-,0.5
1454,2013001601,E221477,018,22.6,18,47.4596689154,-122.2915617998,1,10,4,4.0,6,1,R,1,1,1,A,,,A,R,A,W,17.0,42.0,,018,55.0,22.55,22.63,5,8,0,2,6,11,22,21500.0,0.63,0.0,+,6.0
1455,2013001602,E220306,099,16.47,99,47.4256116324,-122.28032946270001,1,10,4,2.0,1,1,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,1139.0,099,60.0,16.120000000000005,16.47,0,0,12,5,0,12,62,23853.0,3.0500000000000007,0.0,-,3.3
1456,2013001603,E221063,005,151.74,5,47.4506544871,-122.2959435123,1,11,5,1.0,4,1,U,2,7,2,P,S,,A,U,P,W,17.0,51.0,1139.0,005,60.0,151.6,152.02,30,3,113,8,10,12,94,204780.0,31.39,0.0,-,3.0
1457,2013001604,E222529,099,15.82,99,47.445056309399995,-122.320784886,1,10,4,1.0,3,1,U,2,7,3,,S,Y,C,U,A,W,17.0,53.0,1139.0,099,60.0,15.720000000000004,15.82,0,0,12,4,0,13,50,27253.0,0.99,1.0,+,3.5
1458,2013001605,E219598,509,28.55,509,47.4706410734,-122.3178662758,1,9,3,1.0,1,2,U,2,7,1,,A,Y,A,U,A,W,17.0,52.0,1139.0,509,50.0,28.47,28.56,8,0,16,4,10,12,48,27856.0,0.9200000000000002,0.0,+,0.0
1459,2013001607,2553947,099,13.470000000000002,99,47.6431173925,-122.3114009818,1,9,3,2.0,5,3,U,1,1,2,,S,,C,U,A,W,17.0,53.0,1139.0,099,60.0,13.460000000000004,13.620000000000005,0,0,12,4,0,12,48,27497.0,1.61,0.0,-,1.1
1460,2013001608,3270359,520,0.6,520,47.6868940228,-122.32673304049999,1,9,3,2.0,1,3,U,1,1,3,,P,Y,C,U,P,W,17.0,52.0,1140.0,520,60.0,0.36,0.7000000000000002,0,0,6,4,0,13,52,70240.0,8.72,0.0,-,4.96
1461,2013001609,3270361,005,171.29,5,47.5469602055,-122.30796555170001,1,10,4,2.0,1,3,U,2,7,3,,A,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,171.28,171.32,30,0,20,6,10,12,72,168314.0,2.46,0.0,+,3.0
1462,2013001610,3373068,005FI16049,0.51,5,47.5573380946,-122.3389986358,1,8,2,2.0,4,3,U,1,1,2,C,,Y,C,U,A,,17.0,53.0,1140.0,005FI16049,,0.4,0.51,0,0,0,2,0,15,30,,,0.0,,0.0
1463,2013001611,3373069,099,21.66,99,47.7341474663,-122.3450933931,1,9,3,2.0,1,3,U,1,1,2,C,,Y,C,U,A,W,17.0,52.0,1140.0,099,40.0,21.66,21.73,10,0,0,6,0,13,76,85793.0,2.19,3.25,+,0.0
1464,2013001612,3503130,099,34.21,99,47.710626265500004,-122.3448522908,1,10,4,2.0,4,2,U,1,1,3,A,,Y,,U,A,W,17.0,53.0,1140.0,099,40.0,34.19,34.21,10,11,0,4,0,13,50,29336.0,0.21,0.0,-,0.66
1465,2013001613,3503132,099,32.59000000000001,99,47.645489464499995,-122.30450106069999,1,10,4,2.0,1,3,U,2,6,1,C,,Y,C,U,A,W,17.0,53.0,1140.0,099,40.0,32.55,32.65,10,0,0,6,0,12,74,31275.0,1.14,0.0,+,3.6
1466,2013001614,3476638,513,0.09,513,47.649038427600004,-122.3045585559,1,10,4,2.0,1,3,U,1,1,3,,S,,C,U,A,W,17.0,53.0,1140.0,513,,0.08,0.1,0,0,25,4,0,11,44,42245.0,0.31,0.0,,0.0
1467,2013001615,3504819,513,0.34,513,47.60768715020001,-122.3313095359,1,8,2,2.0,4,3,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,1140.0,513,,0.33,0.34,0,0,0,4,0,18,70,61430.0,0.22,0.0,,0.0
1468,2013001617,3551141,522,2.390000000000001,522,47.547352740200004,-122.3337148268,1,9,3,2.0,5,3,U,2,7,1,A,,Y,C,U,A,W,17.0,53.0,1140.0,522,35.0,2.3799999999999994,2.390000000000001,0,8,0,4,0,12,49,32356.0,0.12,1.5,+,0.36
1469,2013001618,3550304,099,20.91,99,47.7200990997,-122.2946716758,1,8,2,2.0,1,3,U,1,1,2,C,,Y,C,U,P,W,17.0,52.0,1140.0,099,40.0,20.91,21.0,10,0,0,7,0,12,87,85793.0,2.82,11.46,+,0.0
1472,2013001619,3551693,522,3.27,522,47.674382883999996,-122.32076329350001,1,9,3,2.0,1,2,U,2,7,2,,S,Y,C,U,A,W,17.0,53.0,1140.0,522,35.0,3.27,3.3,0,0,10,4,0,16,64,32356.0,0.3500000000000001,0.0,+,1.3
1473,2013001620,3616586,005,170.34,5,47.630526422200006,-122.3264584253,1,8,2,2.0,1,3,U,1,1,2,W,O,,W,U,P,W,17.0,51.0,1140.0,005,60.0,170.31,170.56,30,0,20,8,0,15,120,185625.0,16.94,0.99,-,0.25
1474,2013001621,3616587,005,167.27,5,47.6672491012,-122.321477898,1,9,3,2.0,1,3,U,1,1,2,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,167.26,167.32,30,6,10,8,12,14,108,188541.0,4.13,0.0,-,3.03
1475,2013001623,3613321,099,32.11,99,47.6175464696,-122.3435752095,1,10,4,9.0,9,9,U,2,7,1,,A,Y,C,U,A,W,17.0,53.0,1140.0,099,40.0,32.09000000000001,32.12,10,0,10,6,0,10,60,32574.0,0.36,0.0,+,0.2
1476,2013001624,3581875,099,26.09,99,47.5890332713,-122.3063069541,1,8,2,2.0,1,3,U,1,1,2,C,P,Y,C,U,P,W,17.0,52.0,1140.0,099,40.0,25.83,26.18,10,0,4,4,0,13,50,42871.0,5.48,14.01,-,1.94
1477,2013001626,E219745,005RL005EXP,3.04,5,47.6404458055,-122.26002205809999,1,9,3,2.0,1,3,U,1,1,3,A,,,A,U,P,W,17.0,51.0,1140.0,005RL005EXP,60.0,3.02,3.0500000000000007,34,10,0,4,10,12,48,43893.0,0.48,0.0,,0.0
1478,2013001627,E219749,520,3.06,520,47.5928874654,-122.3212248915,1,9,3,2.0,1,2,U,1,1,2,,A,,C,U,A,W,17.0,52.0,1140.0,520,60.0,3.02,3.07,0,0,4,4,0,12,48,60221.0,1.1,0.0,+,0.0
1479,2013001629,E221793,005,164.8,5,47.7304233122,-122.32440658680001,1,10,4,2.0,1,2,U,1,1,3,,P,,P,U,P,W,17.0,51.0,1140.0,005,60.0,164.78,164.86,30,0,22,5,8,12,58,228482.0,6.67,2.5,+,3.7400000000000007
1480,2013001630,E221039,005,174.38,5,47.5905158125,-122.3002227945,1,10,4,4.0,4,1,U,2,7,2,,A,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,174.33,174.64,30,0,7,7,10,12,84,192024.0,21.73,0.0,-,2.66
1481,2013001631,E220777,090,1.71,90,47.6637446975,-122.321590165,1,11,5,1.0,7,1,U,2,7,3,W,O,,W,U,P,W,17.0,51.0,1140.0,090,60.0,1.68,1.86,0,0,40,6,0,16,96,119662.0,7.860000000000001,0.0,+,0.9
1482,2013001633,E220337,522,1.3,522,47.593187396400005,-122.32070797969999,1,11,5,1.0,4,1,U,2,7,3,A,,,C,U,A,W,17.0,53.0,1140.0,522,35.0,1.29,1.34,0,8,0,4,0,12,48,28404.0,0.52,6.0,-,5.009999999999999
1483,2013001634,E245602,005,164.51,5,47.570357190900005,-122.32028374389999,5,16,4,1.0,1,1,U,2,7,2,,P,,P,U,P,W,17.0,51.0,1140.0,005,60.0,164.43,164.56,30,0,30,5,8,11,55,228482.0,10.84,0.0,-,3.86
1484,2013001635,E245614,005,162.91999999999996,5,47.5923167234,-122.33620170389999,5,17,5,2.0,1,3,U,1,1,3,W,O,,W,U,P,W,17.0,51.0,1140.0,005,60.0,162.91,163.02,30,0,30,6,0,18,107,175526.0,7.05,0.5,+,1.27
1485,2013001636,3504955,099,24.1,99,47.299967539200004,-122.2214048233,1,9,3,1.0,4,1,U,2,6,2,,A,,W,U,A,W,17.0,52.0,1140.0,099,40.0,24.09,24.19,10,0,4,4,0,14,56,61205.0,2.23,0.0,+,0.0
1486,2013001637,E219899,164,0.33,164,47.2956994675,-122.25572067739999,1,9,3,1.0,4,1,U,2,7,2,,P,,C,U,A,W,17.0,54.0,55.0,164,,0.32,0.3500000000000001,0,0,8,4,0,12,48,29352.0,0.32,12.99,+,0.67
1487,2013001639,E219637,164,0.4600000000000001,164,47.30332076770001,-122.2522900641,1,9,3,2.0,1,1,U,2,7,2,C,,Y,C,U,A,W,17.0,54.0,55.0,164,,0.44,0.48,0,0,0,4,0,14,54,29352.0,0.43,0.0,+,0.74
1488,2013001640,E221049,167,15.710000000000004,167,47.758850751000004,-122.1637701761,1,10,4,2.0,1,2,U,2,7,2,A,S,,A,U,A,W,17.0,52.0,55.0,167,60.0,15.710000000000004,15.81,10,4,88,4,10,12,48,77622.0,2.83,0.0,-,2.0
1489,2013001642,3616956,520,6.99,520,47.6339354465,-122.1876150471,1,9,3,2.0,4,3,U,1,1,2,,A,,A,U,A,W,17.0,52.0,75.0,520,60.0,6.980000000000001,7.01,0,0,20,5,10,12,60,68606.0,0.75,4.0,+,2.51
1490,2013001643,3522815,405,14.95,405,47.5803887915,-122.1772170614,1,8,2,2.0,4,3,U,1,1,2,P,S,Y,P,U,P,W,17.0,51.0,75.0,405,60.0,14.94,14.99,23,8,40,6,10,12,72,132839.0,2.42,0.0,-,2.96
1491,2013001644,3501063,090,7.860000000000001,90,47.5805525375,-122.1728688776,1,9,3,2.0,1,3,U,2,7,2,A,A,Y,A,U,A,W,17.0,51.0,75.0,090,60.0,7.810000000000001,7.88,0,18,50,5,14,12,60,94497.0,2.41,0.0,+,3.9
1492,2013001645,E220771,090,8.060000000000002,90,47.6396751762,-122.1863901936,1,9,3,2.0,1,3,U,1,1,3,A,S,,A,U,A,W,17.0,51.0,75.0,090,60.0,8.04,8.189999999999998,0,12,60,6,12,12,72,71159.0,3.9,1.01,+,3.92
1493,2013001646,E223063,405,15.36,405,47.6317815578,-122.1878380173,1,9,3,2.0,4,3,U,1,1,1,,P,,A,U,P,W,17.0,51.0,75.0,405,60.0,15.33,15.4,23,0,16,7,10,12,84,132839.0,3.39,0.0,+,3.69
1494,2013001647,E223072,405,14.81,405,47.632660523,-122.18868006780001,1,10,4,1.0,4,1,U,1,1,3,P,S,Y,P,U,P,W,17.0,51.0,75.0,405,60.0,14.8,14.82,23,8,40,6,10,12,72,161600.0,1.1799999999999995,0.0,-,2.96
1495,2013001648,E221468,520,6.9,520,47.6099142534,-122.1886043842,1,10,4,2.0,4,2,U,1,1,3,,A,,A,U,A,W,17.0,52.0,75.0,520,60.0,6.88,6.91,0,0,20,4,10,12,48,68606.0,0.75,4.0,+,1.37
1496,2013001649,E221459,405,13.289999999999996,405,47.5674682254,-122.1804918137,1,8,2,2.0,4,3,U,1,1,2,,P,,A,U,P,W,17.0,51.0,75.0,405,60.0,13.27,13.34,23,0,10,6,10,12,69,195533.0,5.0,1.55,-,2.2
1497,2013001650,3664234,405,10.130000000000004,405,47.580469889899994,-122.1370674133,1,8,2,2.0,6,2,U,1,1,3,A,S,,A,U,A,W,17.0,51.0,75.0,405,60.0,10.130000000000004,10.15,0,4,32,5,8,12,60,154810.0,1.13,3.71,-,2.15
1498,2013001653,E220129,405,9.97,405,47.640489208599995,-122.1971689613,1,11,5,1.0,4,1,U,2,7,2,A,S,Y,A,U,A,W,17.0,51.0,75.0,405,60.0,9.93,9.980000000000002,0,4,32,5,8,12,60,154810.0,2.83,0.0,-,2.15
1500,2013001654,E220149,520,6.22,520,47.5406412587,-122.0361409429,1,11,5,1.0,4,2,U,2,7,3,,A,,B,U,A,W,17.0,52.0,75.0,520,60.0,6.19,6.26,0,0,20,4,10,12,48,55662.0,1.42,2.73,+,3.11
1501,2013001655,3499850,090,15.2,90,47.755771632,-122.27952345790001,1,9,3,2.0,2,3,U,2,7,2,C,O,,C,U,A,W,17.0,51.0,590.0,090,60.0,15.2,15.23,3,0,48,7,0,16,114,61363.0,0.67,1.54,-,0.8100000000000002
1502,2013001656,E219539,104,31.53,104,47.393597130299995,-122.29472413299999,1,8,2,2.0,4,3,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,657.0,104,60.0,31.53,31.56,10,0,0,2,0,12,24,16658.0,0.18,0.0,,0.0
1503,2013001657,3384772,099,11.84,99,47.777772043199995,-122.34620993899999,1,9,3,2.0,4,3,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,325.0,099,60.0,11.84,11.86,0,0,12,4,0,12,48,30716.0,0.22,1.5,-,3.41
1504,2013001658,E219911,099,37.22999999999999,99,47.777766283999995,-122.3462969066,1,10,4,4.0,4,1,U,2,7,3,C,,Y,C,U,A,W,17.0,53.0,1169.0,099,40.0,37.21,37.23000000000001,10,0,0,4,0,18,70,28055.0,0.2,0.0,-,3.26
1505,2013001659,E220331,099,37.22999999999999,99,47.3867079125,-122.2474033511,1,11,5,4.0,4,1,U,1,1,3,C,,Y,C,U,A,W,17.0,53.0,1169.0,099,40.0,37.21,37.23000000000001,10,0,0,4,0,18,70,28055.0,0.2,0.0,-,3.26
1506,2013001660,E220610,181,0.61,181,47.3909050321,-122.28445179459999,1,10,4,2.0,4,2,U,1,1,1,C,,,C,U,A,W,17.0,53.0,615.0,181,,0.55,0.61,0,0,0,4,0,16,64,20823.0,0.4600000000000001,0.0,-,0.08
1507,2013001661,E220344,516,2.34,516,47.400157281800006,-122.22615485620001,1,11,5,1.0,4,1,U,1,1,2,,A,,A,U,A,W,17.0,52.0,,516,,2.33,2.3599999999999994,0,0,14,4,15,12,48,29897.0,0.33,0.0,-,2.05
1508,2013001663,E221050,005,149.34,5,47.3580232901,-122.1389973197,1,10,4,2.0,6,2,U,1,1,3,A,S,,A,U,P,W,17.0,51.0,615.0,005,60.0,149.3,149.39,30,3,77,8,10,12,92,192001.0,6.310000000000001,0.0,+,0.48
1509,2013001664,E219976,516,10.88,516,47.3687048324,-122.19162719719999,1,11,5,2.0,1,1,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,516,,10.83,10.88,5,0,0,4,0,18,71,29086.0,0.53,0.0,-,5.26
1510,2013001665,E220000,516,8.189999999999998,516,47.3596906152,-122.3084045109,1,11,5,1.0,1,1,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,516,,8.14,8.32,5,0,0,4,0,12,47,28991.0,1.9,0.0,+,1.52
