CASENO,FORM_REPT_NO,rd_inv,milepost,RTE_NBR,lat,lon,MONTH,DAYMTH,WEEKDAY,RDSURF,LIGHT,weather,rur_urb,REPORT,SEVERITY,veh_count,LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt,deg_curv,dir_grad,pct_grad
201500002,E389751,395,52.09000000000001,395,46.559393470799996,-118.9970628557,1,4,7,3.0,6.0,03,R,2,7,2,A,S,,A,R,P,E,11.0,42.0,,395,70.0,51.8,52.09000000000001,5,4,75,4,10,12,48,14850.0,1.57,0.0,+,3.12
2015000021,E389564,012,121.44,12,46.5347724042,-121.81712469760001,1,4,7,2.0,1.0,03,R,3,2,2,A,,N,A,R,A,W,21.0,43.0,,012,60.0,120.67,121.54,11,10,0,2,10,12,24,2509.0,0.8,0.0,+,1.64
2015000023,E389815,009,21.12,9,48.080215529700006,-122.11151962299999,1,2,5,2.0,1.0,09,U,3,2,3,C,,,C,U,P,W,31.0,52.0,,009,,21.09,21.14,0,0,0,2,0,14,28,15159.0,0.28,0.0,+,1.0
201500003,E389931,090,161.28,90,47.1040086546,-119.59114099969999,1,2,5,1.0,2.0,01,R,1,1,2,A,S,,A,R,A,E,13.0,41.0,,090,70.0,161.27,162.03,20,4,38,4,10,12,48,12826.0,3.56,0.0,-,0.73
2015000039,E388799,153,28.64,153,48.3196730327,-120.0552466295,1,1,4,1.0,1.0,01,R,1,1,1,B,,N,B,R,B,E,24.0,44.0,,153,,27.68,29.27,5,3,0,2,3,11,22,1753.0,1.02,0.0,+,0.45
201500004,E390720,090,47.58,90,47.4014767154,-121.4510380975,1,4,7,4.0,1.0,04,R,1,1,2,P,O,,P,R,P,,17.0,41.0,,090,70.0,47.37,48.88,5,10,999,7,10,12,84,32464.0,17.89,0.0,+,5.29
2015000047,E388556,090,277.71,90,47.6507623547,-117.439083093,1,1,4,1.0,4.0,01,U,1,1,2,,P,Y,P,U,P,E,32.0,51.0,1220.0,090,60.0,277.59,277.75,45,0,20,6,10,12,72,89331.0,5.22,0.0,-,2.59
201500005,E389680,005,156.12,5,47.484531358000005,-122.2697423627,1,5,1,2.0,4.0,02,U,2,7,2,,A,Y,A,U,P,W,17.0,51.0,1320.0,005,60.0,156.08000000000004,156.25,30,0,24,8,10,12,92,171990.0,10.67,2.25,-,3.8
2015000050,E388758,125,5.2,125,46.0613720592,-118.3470603381,1,1,4,1.0,4.0,01,U,1,1,2,C,,Y,C,U,A,E,36.0,53.0,1365.0,125,,5.2,5.27,0,0,0,4,0,17,66,13624.0,0.35,0.0,-,0.2
2015000058,E389108,395,27.25,395,46.24779695310001,-119.1261701561,1,1,4,1.0,2.0,01,U,2,7,3,A,S,,A,U,A,E,11.0,52.0,960.0,395,55.0,27.23,27.27,5,4,36,3,10,12,36,46397.0,0.68,3.82,+,3.19
201500007,3585471,099,26.1,99,47.617688092799995,-122.34354048540001,1,5,1,2.0,1.0,03,U,2,6,3,C,P,Y,C,U,P,W,17.0,52.0,1140.0,099,40.0,25.829999999999995,26.18,10,0,4,4,0,13,50,44792.0,5.72,14.01,-,1.94
201500009,E390729,202,7.78,202,47.669484748100004,-122.10669801450001,1,7,3,1.0,1.0,05,U,1,1,3,,S,Y,C,U,A,W,17.0,53.0,1065.0,202,,7.78,7.79,0,0,14,5,0,13,66,35453.0,0.13,0.0,+,0.08
2015000093,E389697,090,278.66,90,47.652633243800004,-117.41897262200001,1,1,4,1.0,4.0,01,U,2,5,2,,P,Y,C,U,P,E,32.0,51.0,1220.0,090,60.0,278.64,278.75,45,0,4,7,0,15,104,101268.0,4.07,0.0,+,1.72
2015000094,E388944,395,191.29,395,48.008899326400005,-117.5809026328,1,2,5,3.0,1.0,02,R,1,1,1,A,,N,A,R,A,E,33.0,42.0,,395,60.0,190.85,191.41,8,7,0,2,7,12,24,9317.0,1.9,0.17,+,0.86
201500010,E389955,509,28.05,509,47.4392201463,-122.3228452355,1,6,2,2.0,1.0,01,U,1,1,3,A,,Y,A,U,A,W,17.0,53.0,1139.0,509,50.0,28.05,28.059999999999995,7,10,0,4,10,15,61,16096.0,0.06,0.0,+,0.0
201500011,E390242,005,140.06,5,47.263472786099996,-122.32439011209999,1,6,2,1.0,4.0,05,U,1,1,2,A,S,,A,U,P,W,17.0,51.0,785.0,005,60.0,139.91,140.16,30,10,84,8,10,12,96,190499.0,17.379999999999995,0.0,+,3.02
201500012,E390722,090,46.38,90,47.39553642640001,-121.47396664520001,1,4,7,3.0,1.0,04,R,1,1,2,P,O,Y,P,R,P,,17.0,41.0,,090,70.0,46.36,46.77,5,10,999,7,10,12,84,32464.0,4.86,0.0,+,1.6599999999999997
201500013,E390723,090,42.49,90,47.400821586000006,-121.55517282950001,1,5,1,2.0,1.0,03,R,1,0,1,A,S,,A,R,P,,17.0,41.0,,090,70.0,42.39,42.95,5,6,78,6,10,12,72,32499.0,6.639999999999999,0.0,+,0.62
201500014,E390719,090,46.02,90,47.396107969300004,-121.4817788948,1,4,7,3.0,4.0,03,R,1,1,2,P,S,Y,P,R,P,,17.0,41.0,,090,70.0,45.6,46.09,5,6,60,6,10,12,72,32528.0,5.82,0.84,+,1.82
201500015,E389758,181,0.61,181,47.3867242295,-122.2474160371,1,5,1,1.0,1.0,02,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,181,,0.55,0.61,0,0,0,4,0,16,64,25421.0,0.56,0.0,-,0.08
201500016,E389608,099,37.22999999999999,99,47.777772043199995,-122.34620993899999,1,2,5,2.0,4.0,03,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,365.0,099,40.0,37.22999999999999,37.25,20,0,0,4,0,18,70,29899.0,0.22,0.0,-,3.26
2015000176,E389175,405,18.170000000000005,405,47.6800859067,-122.18431608659999,1,3,6,1.0,1.0,01,U,1,1,1,,A,,A,U,A,W,17.0,51.0,625.0,405,60.0,18.129999999999995,18.31,23,0,20,6,10,12,72,161051.0,10.58,1.01,-,2.51
201500018,E390724,090,10.51,90,47.5747652005,-122.12201027280001,1,5,1,2.0,1.0,03,U,2,7,2,A,S,,A,U,A,W,17.0,51.0,75.0,090,60.0,10.51,10.55,0,10,75,6,13,12,72,130464.0,1.9,0.0,-,2.48
201500019,E389838,090,87.38,90,47.1615501596,-120.8469344387,1,4,7,3.0,1.0,04,R,1,1,2,A,S,,A,R,P,E,19.0,41.0,,090,70.0,87.36,87.73,12,4,76,4,10,12,48,26659.0,3.6,1.5,+,0.53
201500020,E389522,012,142.27,12,46.6750990733,-121.5210265808,1,4,7,3.0,1.0,03,R,2,6,2,A,,,A,R,A,,21.0,43.0,,012,60.0,141.98,143.28,13,2,0,2,4,13,25,1651.0,0.78,0.0,+,5.97
201500021,E389564,012,121.44,12,46.5347724042,-121.81712469760001,1,4,7,2.0,1.0,03,R,3,2,2,A,,N,A,R,A,W,21.0,43.0,,012,60.0,120.67,121.54,11,10,0,2,10,12,24,2509.0,0.8,0.0,+,1.64
201500023,E389815,009,21.12,9,48.080215529700006,-122.11151962299999,1,2,5,2.0,1.0,09,U,3,2,3,C,,,C,U,P,W,31.0,52.0,,009,,21.09,21.14,0,0,0,2,0,14,28,15159.0,0.28,0.0,+,1.0
201500024,E390739,104,27.43,104,47.7832087445,-122.3515461473,1,6,2,1.0,1.0,02,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,365.0,104,60.0,27.43,27.46,10,0,0,4,0,15,60,23342.0,0.26,0.0,+,1.52
201500025,E388887,002,283.76,2,47.724860139700006,-117.4113882705,1,2,5,3.0,1.0,02,U,1,1,3,C,,Y,C,U,A,E,32.0,53.0,1220.0,002,30.0,283.76,283.84,37,0,0,6,0,14,85,41537.0,1.21,0.0,-,0.15
201500026,E388889,290,2.53,290,47.6685827907,-117.3594543335,1,2,5,3.0,1.0,04,U,1,1,2,C,,Y,C,U,A,E,32.0,53.0,1220.0,290,40.0,2.53,2.62,5,0,0,4,0,12,48,6949.0,0.23000000000000004,0.0,-,0.24
2015000278,E389497,395,185.84,395,47.960539051800005,-117.49660686819999,1,2,5,8.0,1.0,02,R,2,7,2,A,,Y,A,R,A,E,32.0,42.0,,395,60.0,185.82,186.76,8,8,0,2,8,11,22,10953.0,3.7599999999999993,0.0,+,1.36
201500028,E390735,195,16.510000000000005,195,46.6578608122,-117.1910189129,1,8,4,1.0,6.0,01,R,1,1,1,B,,N,B,R,B,E,38.0,43.0,,195,60.0,15.77,17.8,2,8,0,2,8,12,24,4849.0,3.59,0.0,+,2.44
201500029,E390736,194,2.95,194,46.7176322658,-117.48176134010001,1,8,4,4.0,1.0,05,R,1,1,2,A,,,A,R,A,E,38.0,45.0,,194,,1.3,4.05,0,3,0,2,3,11,22,266.0,0.27,38.2,,0.0
2015000295,E389494,395,182.26,395,47.9177684602,-117.45336867360001,1,2,5,8.0,1.0,04,R,1,1,3,A,,,A,R,A,E,32.0,42.0,,395,60.0,182.1,182.27,8,10,0,2,10,12,24,16186.0,1.0,0.0,+,0.66
2015000307,E389502,395,182.27,395,47.566149428500005,-120.2487986109,1,2,5,3.0,1.0,04,R,1,1,2,A,,,A,R,A,E,32.0,42.0,,395,60.0,182.1,182.27,8,10,0,2,10,12,24,16186.0,1.0,0.0,+,0.66
201500031,E388844,002,128.74,2,48.300962412299995,-117.76403677809999,1,2,5,1.0,6.0,01,R,1,1,1,A,,N,A,R,A,E,9.0,43.0,,002,50.0,128.63,129.06,15,8,0,3,7,12,36,7335.0,1.15,0.5,+,0.1
2015000310,E389261,395,214.96,395,46.9752475719,-123.8713180865,1,4,7,3.0,1.0,04,R,1,1,1,A,,,A,R,A,E,33.0,43.0,,395,60.0,214.45,215.43,8,7,0,2,7,12,24,6232.0,2.23,1.0,-,0.34
201500032,E388702,101COABERDN,0.98,101,47.35712762359999,-122.2963064156,1,1,4,1.0,4.0,01,U,1,1,2,C,,Y,C,U,A,W,14.0,53.0,560.0,101COABERDN,30.0,0.91,0.99,88,0,0,3,0,15,44,13486.0,0.39,0.0,,0.0
201500033,E388876,005,146.84,5,47.303600138,-122.23466230780001,1,2,5,1.0,4.0,02,U,1,1,2,P,S,,A,U,P,W,17.0,51.0,443.0,005,60.0,146.81,146.85,30,13,84,8,10,11,90,191501.0,2.8,1.0,+,1.09
201500036,E388875,005,150.05,5,47.545572862200004,-122.3067468833,1,1,4,1.0,1.0,01,U,1,1,2,A,S,Y,A,U,P,W,17.0,51.0,1139.0,005,60.0,149.88999999999996,150.15,30,3,38,8,10,11,88,212269.0,20.14,0.5,+,1.2
201500038,E388569,310,0.04,310,48.3196730327,-120.0552466295,1,1,4,1.0,4.0,01,U,2,7,2,C,,,C,U,A,W,18.0,53.0,115.0,310,,0.0,0.04,0,0,0,4,0,20,78,23242.0,0.34,0.0,,0.0
201500039,E388799,153,28.64,153,47.1809590055,-122.43406208180001,1,1,4,1.0,1.0,01,R,1,1,1,B,,N,B,R,B,E,24.0,44.0,,153,,27.68,29.27,5,3,0,2,3,11,22,1753.0,1.02,0.0,+,0.45
201500040,E388850,007,54.1,7,47.2269623142,-122.4631377674,1,2,5,1.0,1.0,02,U,1,1,2,C,,Y,C,U,A,W,27.0,53.0,1280.0,007,55.0,54.1,54.15,0,0,0,4,0,14,56,23100.0,0.42,0.0,+,1.34
201500042,E388637,410,4.530000000000001,410,48.4932880088,-122.6096802247,1,1,4,1.0,1.0,01,U,2,7,2,C,,,A,U,A,W,27.0,53.0,105.0,410,55.0,4.52,4.530000000000001,5,0,0,4,8,15,60,50123.0,0.18,0.0,+,5.1
201500043,E388841,020SPANACRT,2.58,20,48.502880562,-122.2527673949,1,1,4,1.0,6.0,01,U,1,1,2,A,,Y,A,U,A,W,29.0,52.0,30.0,020SPANACRT,,2.58,2.6,50,10,0,4,10,16,62,14582.0,0.11,2.0,+,2.72
201500044,E388891,020,64.06999999999998,20,48.0508920107,-122.1770160883,1,2,5,2.0,1.0,03,U,2,7,2,A,,Y,A,U,A,W,29.0,53.0,1150.0,020,55.0,64.06999999999998,64.1,10,8,0,2,8,12,24,16631.0,0.18,0.0,+,0.5
201500045,E388652,529,7.82,529,47.919737592299995,-122.20935511379999,1,1,4,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,745.0,529,45.0,7.82,7.87,10,0,0,4,0,15,58,15532.0,0.28,0.0,,0.0
201500047,E388556,090,277.71,90,47.7087629476,-117.4113144048,1,1,4,1.0,4.0,01,U,1,1,2,,P,Y,P,U,P,E,32.0,51.0,1220.0,090,60.0,277.59,277.75,45,0,20,6,10,12,72,89331.0,5.22,0.0,-,2.59
201500048,E388900,002,282.64,2,47.0543180715,-122.7645797364,1,1,4,4.0,1.0,01,U,1,1,2,,P,Y,C,U,A,E,32.0,53.0,1220.0,002,30.0,282.64,282.7,37,0,11,6,0,11,68,40577.0,0.89,0.0,+,0.25
201500049,E388857,510,0.66,510,46.0613720592,-118.3470603381,1,2,5,1.0,1.0,02,U,2,7,2,C,,,C,U,A,W,34.0,53.0,643.0,510,,0.66,0.67,0,0,0,4,0,12,48,26732.0,0.1,0.0,+,0.03
201500050,E388758,125,5.2,125,46.2439907467,-119.6327698892,1,1,4,1.0,4.0,01,U,1,1,2,C,,Y,C,U,A,E,36.0,53.0,1365.0,125,,5.2,5.27,0,0,0,4,0,17,66,13624.0,0.35,0.0,-,0.2
201500051,E389095,082,88.48,82,48.9319865903,-122.6544562727,1,2,5,1.0,6.0,01,R,1,1,1,A,S,,A,R,A,E,3.0,41.0,,082,70.0,88.48,88.52,16,4,76,4,10,12,48,19480.0,0.28,0.0,-,0.41
2015000512,E390476,005,269.88,5,46.2539512684,-119.3034648892,1,7,3,1.0,6.0,01,R,1,1,2,A,S,Y,A,R,A,W,37.0,41.0,,005,70.0,269.69,269.97,45,4,76,4,10,12,48,31366.0,3.21,0.0,+,0.5
201500053,E389142,501,4.93,501,45.6582407462,-122.66486763809999,1,1,4,1.0,5.0,01,U,1,1,2,A,,N,A,U,A,W,6.0,54.0,1350.0,501,,4.87,4.94,0,6,0,2,6,12,24,1327.0,0.03,0.95,-,0.01
201500054,E389054,005,2.95,5,48.072634782,-123.10231661379999,1,2,5,1.0,1.0,02,U,2,7,2,,A,,A,U,A,W,6.0,51.0,1350.0,005,60.0,2.89,3.07,0,0,24,6,10,12,72,103546.0,6.8,0.0,-,0.52
2015000550,E390860,005,32.52000000000001,5,46.1467196904,-122.9220546041,1,5,1,2.0,6.0,03,R,1,1,2,A,S,,A,R,A,W,8.0,41.0,,005,70.0,32.28,32.55,5,6,60,6,10,12,72,63006.0,6.21,0.0,+,0.0
201500056,E388962,004,60.86999999999998,4,47.41017780560001,-120.291629644,1,2,5,2.0,4.0,03,U,2,7,2,,A,Y,C,U,A,W,8.0,53.0,605.0,004,,60.86999999999998,60.88000000000002,0,0,8,6,0,12,72,22140.0,0.08,0.0,+,0.0
201500057,E388943,028COWENTCH,0.1,28,46.24779695310001,-119.1261701561,1,2,5,1.0,1.0,01,U,1,1,2,A,,Y,A,U,A,E,9.0,52.0,350.0,028COWENTCH,25.0,0.1,0.15,88,3,0,1,10,15,15,5461.0,0.1,0.0,,0.0
201500058,E389108,395,27.25,395,47.0751165633,-119.2152441276,1,1,4,1.0,2.0,01,U,2,7,3,A,S,,A,U,A,E,11.0,52.0,960.0,395,55.0,27.23,27.27,5,4,36,3,10,12,36,46397.0,0.68,3.82,+,3.19
201500059,E389032,017FD04864,0.0,17,47.0999420016,-119.2530323774,1,2,5,1.0,1.0,02,R,2,7,2,B,,N,B,R,B,E,13.0,45.0,,017FD04864,,0.0,0.1,0,5,0,2,6,12,24,,,0.0,,0.0
201500060,E388965,090,177.28,90,47.7071534692,-122.33031305819999,1,2,5,1.0,4.0,01,U,1,1,2,,A,,A,U,A,E,13.0,51.0,805.0,090,70.0,177.07,177.43,20,0,16,4,10,12,48,16107.0,2.120000000000001,0.0,+,1.14
201500061,E388946,101COABERDN,3.22,101,46.970654898,-123.8249073086,1,2,5,1.0,1.0,02,U,2,7,2,C,,Y,C,U,A,W,14.0,53.0,5.0,101COABERDN,30.0,3.16,3.22,88,0,0,2,0,19,38,11340.0,0.25,0.0,,0.0
201500062,E388947,101,84.05,101,48.2122762171,-122.70551022059999,1,2,5,2.0,4.0,03,U,1,1,2,C,,Y,C,U,A,W,14.0,53.0,5.0,101,30.0,84.05,84.12,8,0,0,2,0,20,40,9855.0,0.25,0.0,-,6.1
201500063,E389173,020,22.33,20,47.5357734515,-124.2319482149,1,1,4,4.0,1.0,01,R,1,1,2,A,,,A,R,A,W,15.0,43.0,,020,55.0,22.31,22.35,5,6,0,2,6,11,22,10422.0,0.15,0.0,+,5.0
201500064,E389068,101,144.58000000000004,101,47.5456981943,-122.062594221,1,2,5,4.0,6.0,01,R,1,1,1,A,,N,A,R,B,W,16.0,43.0,,101,25.0,144.15,146.31,12,3,0,2,3,12,24,995.0,0.78,0.0,-,0.8
201500065,E389063,900,15.98,900,47.3212130435,-122.3997595401,1,3,6,1.0,1.0,02,U,1,1,2,C,,,C,U,A,W,17.0,53.0,590.0,900,50.0,15.94,15.98,5,0,0,5,0,14,71,21225.0,0.31,0.0,-,0.5
201500066,E389051,509,11.84,509,47.360296732399995,-122.2956669544,1,3,6,2.0,1.0,01,U,1,1,2,A,,N,A,U,A,W,17.0,54.0,443.0,509,50.0,11.76,11.86,5,3,0,2,3,10,20,2499.0,0.09,12.01,-,3.23
201500067,E389039,005,147.06,5,47.4590594607,-122.08032664379999,1,2,5,2.0,6.0,01,U,2,7,1,A,S,,A,U,P,W,17.0,51.0,615.0,005,60.0,146.99,147.23,30,3,77,8,10,11,88,180190.0,15.779999999999996,0.0,+,1.09
201500068,E388952,169,19.3,169,47.4637347955,-122.21792906620001,1,1,4,4.0,6.0,01,U,1,1,1,,A,,A,U,A,W,17.0,53.0,,169,,19.28,19.4,0,0,11,2,8,12,24,22977.0,1.01,0.0,-,0.12
201500069,E389040,167,27.309999999999995,167,45.682314230799996,-121.2498544305,1,2,5,2.0,6.0,03,U,1,1,2,,A,Y,A,U,A,W,17.0,52.0,1070.0,167,60.0,27.27,27.37,10,0,18,5,10,12,59,124002.0,4.530000000000001,1.0,+,0.0
2015000690,E389929,014,77.99,14,47.4154821441,-122.29720718909999,1,2,5,1.0,6.0,01,R,2,5,1,A,,,A,R,B,E,20.0,43.0,,014,55.0,76.83,78.54000000000002,20,4,0,2,4,12,24,3508.0,2.19,0.99,+,0.07000000000000002
201500070,E389059,099,13.37,99,47.4644997734,-122.2665513967,1,1,4,1.0,1.0,01,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,1139.0,099,60.0,13.37,13.45,0,0,12,4,0,12,48,30027.0,0.88,0.0,-,1.1
201500071,E388950,005HD15463,0.0,5,47.485778381,-122.2741979432,1,1,4,1.0,1.0,01,U,1,1,2,P,,Y,P,U,P,W,17.0,51.0,1320.0,005HD15463,,0.0,0.07000000000000002,0,10,0,1,4,12,12,6779.0,0.17,0.0,,0.0
201500073,E389042,099,37.22999999999999,99,47.303428883100004,-122.2344075454,1,2,5,2.0,4.0,03,U,2,7,3,C,,Y,C,U,A,W,31.0,53.0,365.0,099,40.0,37.22999999999999,37.25,20,0,0,4,0,18,70,29899.0,0.22,0.0,-,3.26
201500074,E388951,018,4.280000000000001,18,46.894480031899995,-120.44623554110001,1,1,4,1.0,1.0,01,U,1,1,2,,A,,A,U,A,W,17.0,52.0,55.0,018,60.0,4.25,4.33,5,0,12,4,10,12,48,97813.0,2.86,0.0,+,0.48
201500075,E389094,082,6.6,82,46.7091415965,-122.9746667906,1,2,5,4.0,6.0,01,R,1,1,2,A,S,,A,R,P,E,19.0,41.0,,082,70.0,6.54,6.71,0,4,80,4,10,12,48,17731.0,1.1,1.79,+,5.0
201500076,E389657,005,81.56,5,46.6130445266,-123.1112832932,1,1,4,1.0,5.0,01,U,2,7,1,,A,,,U,A,W,21.0,51.0,180.0,005,70.0,81.56,81.56999999999998,10,0,15,4,10,12,48,71538.0,0.26,0.0,+,0.0
201500077,E389653,006,43.64,6,47.8165964247,-117.4100162347,1,1,4,4.0,6.0,01,R,1,1,1,B,,,B,R,A,W,21.0,44.0,,006,,42.88,44.6,0,6,0,2,3,12,24,3480.0,2.18,7.5,-,0.33
2015000772,E391226,395,174.76,395,46.6130445266,-123.1112832932,1,9,5,1.0,1.0,02,U,1,1,2,A,S,Y,A,U,A,E,32.0,52.0,,395,60.0,174.42,174.8,8,4,55,4,10,12,48,17261.0,2.390000000000001,0.0,-,1.31
201500078,E389650,006,43.64,6,46.5353557226,-121.79721285389999,1,1,4,4.0,6.0,01,R,1,1,1,B,,,B,R,A,W,21.0,44.0,,006,,42.88,44.6,0,6,0,2,3,12,24,3480.0,2.18,7.5,-,0.33
201500079,E389521,012,122.4,12,47.2433539453,-122.43362833469999,1,1,4,1.0,6.0,02,R,1,1,1,A,,N,A,R,A,W,21.0,43.0,,012,60.0,122.22,122.4,11,10,0,2,10,12,24,2509.0,0.16,0.0,+,1.21
201500080,E388989,509,0.06,509,47.232024161700004,-122.4388926343,1,1,4,1.0,4.0,01,U,1,1,2,W,,Y,W,U,P,W,27.0,52.0,1280.0,509,50.0,0.05,0.12,1,0,0,4,0,25,99,36147.0,0.9200000000000002,0.0,+,1.1899999999999995
201500081,E389028,005,133.51,5,47.191829005100004,-122.4597806722,1,2,5,2.0,1.0,01,U,1,1,2,,A,,A,U,P,W,27.0,51.0,1280.0,005,60.0,133.39,133.51,25,0,16,7,10,12,84,164474.0,7.2,0.0,-,3.0
201500083,E388927,512,6.95,512,47.1629949988,-122.4786667802,1,1,4,1.0,5.0,01,U,2,6,2,A,S,,A,U,A,W,27.0,52.0,,512,60.0,6.9,7.19,0,4,65,4,10,12,48,86278.0,9.13,0.0,-,1.56
201500085,E389044,005,138.06,5,47.7947171966,-122.335292005,1,3,6,2.0,6.0,02,U,2,6,2,,A,,A,U,A,W,27.0,51.0,450.0,005,60.0,137.98,138.07,25,0,24,9,10,12,108,169664.0,5.57,0.0,+,0.21
201500086,E389570,099,38.5,99,47.9082665827,-122.2070429698,1,1,4,1.0,4.0,01,U,1,1,3,C,,Y,C,U,A,W,31.0,53.0,365.0,099,40.0,38.47,38.50999999999999,20,0,0,6,0,14,84,33047.0,0.48,0.0,-,0.86
201500087,E389006,527,8.519999999999998,527,47.9855422651,-122.1834960954,1,2,5,2.0,4.0,03,U,1,1,3,C,,,C,U,A,W,31.0,53.0,420.0,527,,8.5,8.58,0,0,0,4,0,11,45,37537.0,1.1,0.0,+,0.48
201500090,E389726,099,48.74,99,47.8209282861,-122.28710001299999,1,1,4,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,31.0,53.0,420.0,099,40.0,48.74,48.83,30,0,0,6,0,13,80,34436.0,1.13,3.0,+,0.88
201500091,E389576,524,5.0,524,47.7150620153,-117.41128150680001,1,1,4,1.0,4.0,01,U,1,0,2,C,,Y,C,U,A,W,31.0,53.0,715.0,524,,5.0,5.04,5,0,0,4,0,15,60,33503.0,0.49,0.0,+,3.11
201500092,E388942,002,283.08,2,47.652633243800004,-117.41897262200001,1,2,5,3.0,1.0,01,U,1,1,2,,P,,C,U,P,E,32.0,53.0,1220.0,002,30.0,283.05,283.08,37,0,11,6,0,11,68,39744.0,0.44,0.0,+,0.36
201500093,E389697,090,278.66,90,48.008899326400005,-117.5809026328,1,1,4,1.0,4.0,01,U,2,5,2,,P,Y,C,U,P,E,32.0,51.0,1220.0,090,60.0,278.64,278.75,45,0,4,7,0,15,104,101268.0,4.07,0.0,+,1.72
201500094,E388944,395,191.27,395,48.7786798569,-122.471310442,1,2,5,3.0,1.0,02,R,1,1,1,A,,N,A,R,A,E,33.0,42.0,,395,60.0,190.85,191.41,8,7,0,2,7,12,24,9317.0,1.9,0.17,+,0.86
201500095,E388984,005,255.52000000000004,5,48.7682459487,-122.4624168739,1,2,5,2.0,6.0,03,U,1,1,2,A,S,,A,U,P,W,37.0,51.0,80.0,005,60.0,255.51,255.6,45,4,40,4,10,12,48,78217.0,2.57,0.0,-,0.6
201500096,E389091,005,254.68,5,48.83334349020001,-122.4859499374,1,2,5,2.0,6.0,03,U,1,1,2,,A,Y,A,U,P,W,37.0,51.0,80.0,005,60.0,254.67,254.71,45,0,16,4,10,12,48,77757.0,1.14,1.0,+,4.36
201500097,E389089,539,3.5,539,47.6577939439,-118.04412395809999,1,2,5,2.0,1.0,03,R,1,1,2,A,,Y,A,R,A,W,37.0,43.0,,539,50.0,3.5,4.490000000000001,0,8,0,4,8,12,48,23854.0,8.62,0.0,-,1.24
2015000977,E391789,002,248.02000000000004,2,48.867826363199995,-121.6588627362,1,4,7,3.0,1.0,04,R,2,7,2,A,,N,A,R,A,E,22.0,42.0,,002,50.0,247.5,248.5,25,10,0,2,10,12,24,4840.0,1.77,0.0,+,0.76
201500098,E389090,542,51.03,542,47.4096152491,-120.3028939682,1,2,5,3.0,1.0,04,R,1,1,1,G,,,G,R,A,W,37.0,45.0,,542,,51.03,51.31,0,2,0,2,2,11,22,748.0,0.08,40.07,+,5.22
201500099,E390057,285,0.61,285,46.8272079061,-123.7236214255,1,1,4,1.0,1.0,01,U,1,1,2,C,,,C,U,A,E,4.0,52.0,1405.0,285,35.0,0.6,0.61,0,0,0,4,0,16,65,36300.0,0.13,0.0,-,1.0
201500100,E389881,101,69.93000000000002,101,47.4706500706,-122.2178470768,1,1,4,4.0,1.0,01,R,2,7,1,A,,,A,R,A,W,14.0,43.0,,101,30.0,69.87,70.73000000000002,5,8,0,2,8,12,24,4295.0,1.35,0.0,+,5.47
201500101,E389809,167,27.8,167,47.1947111307,-120.9609986385,1,1,4,1.0,4.0,01,U,2,7,2,A,,Y,A,U,A,W,17.0,52.0,1070.0,167,60.0,27.79,27.8,10,10,0,6,10,13,78,51785.0,0.19,0.0,+,2.43
201500102,E389840,090,81.28,90,46.8763494522,-122.2728209601,1,1,4,1.0,1.0,01,R,1,1,2,A,S,,A,R,P,E,19.0,41.0,220.0,090,70.0,81.22,81.40999999999998,12,4,40,4,10,12,48,26424.0,1.83,3.0,-,0.28
201500103,E389888,161,3.83,161,47.8382092058,-117.42183232,1,1,4,1.0,4.0,01,R,1,1,2,B,,,B,R,B,W,27.0,44.0,,161,,3.61,3.85,0,4,0,2,4,11,22,6493.0,0.57,7.0,-,6.0
2015001035,E391784,395,176.35,395,47.925917366499995,-117.4612118684,1,10,6,3.0,5.0,04,R,1,1,2,A,S,,A,R,A,E,32.0,42.0,,395,60.0,176.34,176.76,8,4,55,4,10,12,48,16186.0,2.48,1.0,+,0.8
2015001039,E391783,395,182.93,395,47.1901532236,-122.4644015817,1,4,7,3.0,6.0,04,R,1,1,1,A,,,,R,A,E,32.0,42.0,,395,60.0,182.37,183.23,8,10,0,2,0,12,24,16186.0,5.08,0.0,+,5.0
201500104,E389770,005FD12892,0.66,5,48.127702445,-117.652358886,1,1,4,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,27.0,54.0,1280.0,005FD12892,,0.66,0.68,0,0,0,4,0,16,64,,,0.0,,0.0
2015001040,E391482,395,200.26,395,47.121702513900004,-122.43486735379999,1,10,6,3.0,1.0,02,R,1,1,1,A,,Y,A,R,A,E,33.0,42.0,,395,60.0,198.42,201.54,8,7,0,2,7,12,24,6557.0,7.47,0.0,-,2.23
