CASENO,SEATPOS,VEHNO
2016009536,3,2
2016009536,4,2
2016009536,8,2
2016009536,9,2
2016009539,3,2
2016009539,7,2
2016009543,3,2
2016009545,7,2
2016009548,3,2
2016009548,9,2
2016009555,3,2
2016009555,3,3
2016009561,3,2
2016009561,8,2
2016009572,7,3
2016009572,9,3
2016009581,3,3
2016009583,11,2
2016009583,11,3
2016009584,3,2
2016009584,7,2
2016009596,3,2
2016009596,7,2
2016009596,9,2
2016009596,3,3
2016009597,3,2
2016009597,7,2
2016009597,9,2
2016009599,7,1
2016009603,3,1
2016009608,9,1
2016009613,3,2
2016009616,3,2
2016009616,4,2
2016009622,3,2
2016009627,9,2
2016009627,3,3
2016009630,3,2
2016009633,3,2
2016009635,3,2
2016009639,3,2
2016009644,3,1
2016009644,3,2
2016009645,3,2
2016009649,3,2
2016009662,3,1
2016009662,3,2
2016009664,3,2
2016009665,3,2
2016009665,9,2
2016009674,3,2
2016009675,4,2
2016009676,3,2
2016009679,3,1
2016009679,6,1
2016009683,3,2
2016009686,3,2
2016009688,3,2
2016009692,7,2
2016009694,3,2
2016009694,4,2
2016009694,6,2
2016009694,7,2
2016009694,9,2
2016009697,4,1
2016009697,3,2
2016009704,3,2
2016009709,3,1
2016009709,4,1
2016009709,9,1
2016009709,3,2
2016009710,3,1
2016009710,4,1
2016009710,7,1
2016009710,9,1
2016009711,7,1
2016009714,3,2
2016009719,3,2
2016009725,3,2
2016009726,6,2
2016009730,3,2
2016009740,11,2
2016009741,3,3
2016009742,3,2
2016009745,3,2
2016009745,9,2
2016009748,3,3
2016009752,3,1
2016009755,9,2
2016009762,3,3
2016009766,3,2
2016009769,9,1
2016009769,11,1
2016009773,3,2
2016009774,3,2
2016009774,7,2
2016009774,9,2
2016009774,3,3
2016009775,3,2
2016009775,3,3
2016009779,3,2
2016009781,3,2
2016009781,5,2
2016009782,4,1
2016009782,5,1
2016009782,6,1
2016009782,3,3
2016009785,3,3
2016009786,3,2
2016009791,3,2
2016009794,4,2
2016009794,5,2
2016009798,1,2
2016009800,7,1
2016009800,9,1
2016009800,3,2
2016009800,7,2
2016009801,3,2
2016009801,7,2
2016009801,9,2
2016009803,3,2
2016009804,3,2
2016009806,3,2
2016009806,9,2
2016009815,3,2
2016009816,3,3
2016009819,3,3
2016009820,3,2
2016009822,3,2
2016009823,3,2
2016009833,3,2
2016009833,3,3
2016009833,8,3
2016009837,3,1
2016009837,4,1
2016009842,6,1
2016009843,3,2
2016009843,9,2
2016009845,9,1
2016009846,3,1
2016009852,3,2
2016009852,3,3
2016009853,3,2
2016009859,8,1
2016009862,7,2
2016009862,9,2
2016009865,3,2
2016009869,9,2
2016009875,7,1
2016009875,8,1
2016009875,9,1
2016009875,3,2
2016009875,7,2
2016009875,9,2
2016009895,6,1
2016009897,3,2
2016009897,11,2
2016009898,3,2
2016009898,4,2
2016009898,7,2
2016009898,3,3
2016009903,3,2
2016009906,7,2
2016009906,9,2
2016009911,6,2
2016009919,3,2
2016009919,4,2
2016009919,5,2
2016009919,6,2
2016009921,3,2
2016009923,11,2
2016009926,4,1
2016009928,3,2
2016009929,3,2
2016009929,4,2
2016009932,4,2
2016009935,3,2
2016009935,6,2
2016009939,3,2
2016009939,7,2
2016009939,9,2
2016009942,3,3
2016009943,3,2
2016009943,4,2
2016009943,6,2
2016009944,7,1
2016009944,3,2
2016009944,9,2
2016009948,3,2
2016009952,9,1
2016009954,3,2
2016009956,9,1
2016009958,7,1
2016009958,3,2
2016009958,11,2
2016009959,3,2
2016009964,3,3
2016009969,7,2
2016009969,9,2
2016009970,3,2
2016009973,7,1
2016009973,3,2
2016009973,9,2
2016009979,6,2
2016009981,3,2
2016009981,7,2
2016009981,9,2
2016009992,9,2
2016009993,3,2
2016009993,6,2
2016010002,3,2
2016010008,3,2
2016010009,3,2
2016010009,7,2
2016010009,8,2
2016010009,9,2
2016010009,3,3
2016010012,3,2
2016010012,7,2
2016010012,9,2
2016010014,7,2
2016010014,8,2
2016010014,9,2
2016010016,3,3
2016010020,3,2
2016010023,3,2
2016010024,3,2
2016010026,3,2
2016010030,3,2
2016010042,3,1
2016010048,6,1
2016010048,3,2
2016010048,4,2
2016010048,6,2
2016010049,7,1
2016010049,9,1
2016010051,3,3
2016010054,1,2
2016010054,9,2
2016010057,3,2
2016010062,3,2
2016010069,3,2
2016010069,9,2
2016010070,4,1
2016010070,5,1
2016010070,9,1
2016010077,3,2
2016010086,3,2
2016010087,9,2
2016010088,3,2
2016010088,7,2
2016010088,9,2
2016010091,11,1
2016010098,3,2
2016010101,3,2
2016010108,3,2
2016010119,3,2
2016010119,4,2
2016010128,3,2
2016010128,5,2
2016010130,9,1
2016010133,3,2
2016010134,7,2
2016010143,3,1
2016010143,7,1
2016010152,4,1
2016010152,5,1
2016010155,3,2
2016010155,8,2
2016010157,3,2
2016010161,3,2
2016010170,7,2
2016010170,9,2
2016010172,3,2
2016010173,6,3
2016010188,3,2
2016010194,3,2
2016010201,3,3
2016010209,3,2
2016010213,3,2
2016010218,3,2
2016010221,3,2
2016010221,9,2
2016010223,3,2
2016010223,4,2
2016010223,7,2
2016010223,10,2
2016010223,3,3
2016010223,9,3
2016010224,3,2
2016010229,9,2
2016010231,3,3
2016010235,3,2
2016010235,7,2
2016010235,9,2
2016010237,9,1
2016010239,3,1
2016010246,3,2
2016010253,3,2
2016010256,3,2
2016010263,3,3
2016010263,7,3
2016010263,9,3
2016010268,6,2
2016010274,11,2
2016010275,3,2
2016010279,3,2
2016010280,3,2
2016010284,3,2
2016010287,3,2
2016010288,3,3
2016010291,4,1
2016010291,6,1
2016010295,3,2
2016010296,3,3
2016010298,3,1
2016010310,3,1
2016010310,3,2
2016010310,7,2
2016010315,3,2
2016010320,3,2
2016010320,7,2
2016010320,9,2
2016010322,3,2
2016010322,7,2
2016010323,3,2
2016010326,3,3
2016010326,9,3
2016010330,5,1
2016010330,8,1
2016010341,3,2
2016010341,7,2
2016010341,9,2
2016010342,3,2
2016010346,9,1
2016010348,3,3
2016010350,3,2
2016010351,1,2
2016010364,3,2
2016010366,3,2
2016010366,6,2
2016010366,9,2
2016010374,3,1
2016010374,5,1
2016010379,3,2
2016010393,9,2
2016010393,3,3
2016010406,3,2
2016010406,6,2
2016010406,3,3
2016010406,6,3
2016010413,3,2
2016010419,3,1
2016010419,8,1
2016010422,3,2
2016010433,4,2
2016010433,6,2
2016010433,9,2
2016010435,3,2
2016010438,3,2
2016010441,3,2
2016010444,3,2
2016010444,9,2
2016010445,3,2
2016010447,3,2
2016010447,7,2
2016010447,9,2
2016010470,9,1
2016010470,3,2
2016010470,9,3
2016010474,3,2
2016010478,3,2
2016010479,3,1
2016010482,3,2
2016010484,7,1
2016010484,8,1
2016010484,9,1
2016010489,3,2
2016010489,8,3
2016010495,3,2
2016010496,3,2
2016010499,3,2
2016010504,3,1
2016010504,7,1
2016010508,3,3
2016010509,3,2
2016010509,4,2
2016010509,6,2
2016010510,3,2
2016010510,5,2
2016010510,7,2
2016010510,8,2
2016010510,9,2
2016010514,3,2
2016010514,8,2
2016010524,7,2
2016010524,9,2
2016010527,9,1
2016010528,4,2
2016010528,6,2
2016010537,3,2
2016010537,7,2
2016010544,3,1
2016010544,9,1
2016010548,3,2
2016010549,3,2
2016010558,3,2
2016010558,5,2
2016010562,3,3
2016010563,7,2
2016010563,9,2
2016010563,8,3
2016010564,3,2
2016010573,3,2
2016010573,7,3
2016010573,9,3
2016010575,3,2
2016010577,3,2
2016010589,9,3
2016010590,6,2
2016010593,3,2
2016010593,6,2
2016010593,4,3
2016010594,3,2
2016010595,3,1
2016010595,3,3
2016010595,8,3
2016010599,3,2
2016010599,5,2
2016010599,6,2
2016010607,3,2
2016010609,3,2
2016010613,3,2
2016010617,3,2
2016010619,4,2
2016010619,6,2
2016010621,3,2
2016010624,3,2
2016010630,6,2
2016010631,7,1
2016010631,9,1
2016010632,3,2
2016010636,9,2
2016010642,3,2
2016010642,7,2
2016010646,3,2
2016010646,7,2
2016010646,9,2
2016010647,3,2
2016010647,4,2
2016010647,5,2
2016010651,3,3
2016010655,7,2
2016010656,7,1
2016010656,9,1
2016010662,7,2
2016010663,7,1
2016010663,3,2
2016010663,7,2
2016010668,3,1
2016010668,4,1
2016010669,9,2
2016010672,7,2
2016010673,3,2
2016010673,4,2
2016010673,6,2
2016010678,3,2
2016010684,3,2
2016010684,4,2
2016010684,6,2
2016010684,7,2
2016010684,9,2
2016010686,7,1
2016010686,3,2
2016010686,9,2
2016010696,3,2
2016010696,9,2
2016010698,3,2
2016010698,9,2
2016010700,3,2
2016010702,3,2
2016010704,3,2
2016010704,3,3
2016010704,7,3
2016010704,9,3
2016010709,3,2
2016010709,7,2
2016010709,9,2
2016010712,7,1
2016010712,9,1
2016010712,2,2
2016010714,3,2
2016010715,7,1
2016010715,9,1
2016010715,3,2
2016010715,3,3
2016010718,3,1
2016010724,3,2
2016010726,3,2
2016010735,3,2
2016010737,3,2
2016010744,3,2
2016010744,7,2
2016010744,9,2
2016010747,3,2
2016010748,3,2
2016010750,6,1
2016010756,5,2
2016010763,3,2
2016010765,2,1
2016010768,4,1
2016010769,9,2
2016010771,4,1
2016010771,6,1
2016010771,3,2
2016010773,4,1
2016010773,6,1
2016010774,9,1
2016010774,3,2
2016010777,6,1
2016010777,7,1
2016010777,9,1
2016010777,3,2
2016010781,4,1
2016010785,3,2
2016010785,9,2
2016010787,3,2
2016010798,9,2
2016010798,6,3
2016010799,3,2
2016010804,3,2
2016010804,7,2
2016010804,9,2
2016010806,3,2
2016010806,4,2
2016010806,6,2
2016010807,3,2
2016010808,13,2
2016010809,3,1
2016010812,3,2
2016010815,3,3
2016010817,3,3
2016010817,5,3
2016010819,3,2
2016010828,3,2
2016010828,6,2
2016010828,7,2
2016010828,9,2
2016010833,3,2
2016010833,7,2
2016010833,9,2
2016010834,3,2
2016010834,3,3
2016010840,3,2
2016010850,3,2
2016010851,3,2
2016010851,9,2
2016010855,3,2
2016010855,9,2
2016010864,3,1
2016010865,3,2
2016010865,3,3
2016010869,3,2
2016010878,3,1
2016010878,6,1
2016010878,7,1
2016010879,3,2
2016010879,9,2
2016010881,3,3
2016010881,7,3
2016010883,7,1
2016010883,9,1
2016010886,3,2
2016010886,7,2
2016010886,9,2
2016010887,6,2
2016010887,7,2
2016010887,8,2
2016010887,9,2
2016010888,7,1
2016010888,8,1
2016010888,9,1
2016010890,3,2
2016010892,4,1
2016010892,6,1
2016010892,3,2
2016010896,4,1
2016010896,5,1
2016010896,6,1
2016010899,3,2
2016010902,3,2
2016010902,7,2
2016010902,8,2
2016010904,8,1
2016010908,6,2
2016010908,3,3
2016010910,3,2
2016010910,7,2
2016010916,9,1
2016010917,3,2
2016010927,3,1
2016010927,7,1
2016010927,9,1
2016010928,3,2
2016010928,7,2
2016010929,4,2
2016010929,6,2
2016010930,3,2
2016010932,3,2
2016010933,3,2
2016010935,9,1
2016010936,3,2
2016010942,3,2
2016010951,3,2
2016010951,7,2
2016010951,9,2
2016010961,3,2
2016010965,3,3
2016010966,8,1
2016010966,3,2
2016010968,4,1
2016010968,5,1
2016010968,6,1
2016010968,7,1
2016010970,7,1
2016010970,3,2
2016010971,7,2
2016010976,3,2
2016010976,7,2
2016010976,9,2
2016010976,4,3
2016010976,6,3
2016010976,7,3
2016010985,7,1
2016010985,9,1
2016010988,6,1
2016010989,7,1
2016010989,8,1
2016010989,5,2
2016010989,7,2
2016010989,8,2
2016010991,9,1
2016010991,3,2
2016010991,7,2
2016010994,7,2
2016010994,8,2
2016010994,9,2
2016010995,3,2
2016010995,4,2
2016010997,7,3
2016010999,3,2
2016011008,7,1
2016011008,9,1
2016011008,3,2
2016011009,3,2
2016011009,6,2
2016011009,8,2
2016011011,3,2
2016011011,7,2
2016011011,9,2
2016011011,3,3
2016011015,3,2
2016011028,9,2
2016011032,4,2
2016011032,5,2
2016011032,7,2
2016011040,9,2
2016011042,3,2
2016011046,9,3
2016011047,3,2
2016011050,3,2
2016011052,9,1
2016011053,3,2
2016011059,3,2
2016011063,6,2
2016011066,9,1
2016011067,3,2
2016011074,4,1
2016011074,6,1
2016011077,3,2
2016011086,3,2
2016011091,3,2
2016011092,1,2
2016011092,8,2
2016011092,9,2
2016011093,3,2
2016011095,3,2
2016011097,3,2
2016011097,3,3
2016011097,6,3
2016011103,3,3
2016011106,9,2
2016011107,3,2
2016011109,6,1
2016011110,9,2
2016011115,3,2
2016011129,3,2
2016011133,9,2
2016011143,8,2
2016011145,3,2
2016011145,9,2
2016011146,6,2
2016011146,9,2
2016011147,3,2
2016011147,3,3
2016011147,9,3
2016011148,3,2
2016011153,3,2
2016011154,3,2
2016011156,7,1
2016011159,3,2
2016011159,7,2
2016011159,9,2
2016011164,10,1
2016011169,3,2
2016011169,8,2
2016011178,3,2
2016011180,3,2
2016011190,3,2
2016011192,3,2
2016011195,7,2
2016011195,9,2
2016011199,3,3
2016011208,10,1
2016011208,3,2
2016011210,9,2
2016011215,3,3
2016011219,3,2
2016011219,7,2
2016011219,9,2
2016011220,3,2
2016011220,7,2
2016011222,7,1
2016011222,9,1
2016011222,3,2
2016011223,7,1
2016011223,9,1
2016011226,3,2
2016011237,9,2
2016011243,3,2
2016011243,5,2
2016011246,3,2
2016011248,4,2
2016011249,3,2
2016011249,9,2
2016011260,7,2
2016011264,3,2
2016011264,9,2
2016011269,3,3
2016011269,9,3
2016011271,3,2
2016011279,3,2
2016011287,7,2
2016011291,3,2
2016011292,3,3
2016011292,6,3
2016011298,3,1
2016011298,7,1
2016011300,3,2
2016011300,9,2
2016011310,3,2
2016011313,3,1
2016011317,6,2
2016011320,7,2
2016011320,8,2
2016011323,3,2
2016011323,9,2
2016011339,7,1
2016011339,3,2
2016011341,3,2
2016011344,3,2
2016011352,10,1
2016011353,3,2
2016011357,3,2
2016011363,3,2
2016011369,3,2
2016011369,6,2
2016011371,3,2
2016011375,7,2
2016011375,9,2
2016011377,3,1
2016011383,3,2
2016011385,6,2
2016011388,3,2
2016011390,3,3
2016011391,6,2
2016011394,7,2
2016011394,9,2
2016011410,6,1
2016011414,7,3
2016011417,6,1
2016011418,3,1
2016011419,3,2
2016011419,9,2
2016011422,3,2
2016011432,3,2
2016011437,9,1
2016011444,3,2
2016011454,3,2
2016011455,3,2
2016011458,3,2
2016011459,3,2
2016011464,7,1
2016011475,3,2
2016011478,8,2
2016011479,3,3
2016011484,9,1
2016011486,11,1
2016011486,11,2
2016011488,7,2
2016011489,7,2
2016011491,3,1
2016011491,7,1
2016011493,3,2
2016011494,3,2
2016011495,3,2
2016011508,3,2
2016011510,7,2
2016011510,9,2
2016011514,3,1
2016011514,7,1
2016011514,3,2
2016011514,9,2
2016011528,9,1
2016011538,3,2
2016011540,9,2
2016011548,3,2
2016011550,9,2
2016011555,3,2
2016011559,3,2
2016011563,7,1
2016011563,3,2
2016011574,3,2
2016011580,3,2
2016011580,8,2
2016011581,3,2
2016011583,4,2
2016011593,3,2
2016011593,9,2
2016011596,3,2
2016011600,3,2
2016011602,3,2
2016011603,3,2
2016011603,8,2
2016011604,3,2
2016011604,8,2
2016011604,9,2
2016011605,3,2
2016011607,3,2
2016011624,3,2
2016011624,6,2
2016011627,3,2
2016011630,9,2
2016011634,3,2
2016011635,3,2
2016011644,4,2
2016011644,6,2
2016011647,3,2
2016011647,7,2
2016011648,3,2
2016011650,3,1
2016011650,7,1
2016011650,3,2
2016011651,3,2
2016011652,4,2
2016011657,3,2
2016011658,3,2
2016011658,7,2
2016011658,9,2
2016011659,4,2
2016011662,9,1
2016011663,3,3
2016011670,4,2
2016011670,6,2
2016011670,9,2
2016011676,3,2
2016011676,7,2
2016011676,9,2
2016011678,3,1
2016011678,4,1
2016011681,3,2
2016011682,9,2
2016011685,7,2
2016011685,9,2
2016011687,3,1
2016011687,7,1
2016011687,9,1
2016011689,3,2
2016011689,5,2
2016011690,6,1
2016011696,4,2
2016011696,6,2
2016011697,3,2
2016011697,9,2
2016011702,3,3
2016011712,3,2
2016011712,7,2
2016011712,9,2
2016011713,3,2
2016011714,3,2
2016011717,9,1
2016011717,3,2
2016011733,9,1
2016011733,3,2
2016011736,3,2
2016011736,4,2
2016011736,6,2
2016011737,5,2
2016011738,4,1
2016011738,5,1
2016011738,6,1
2016011738,7,1
2016011738,8,1
2016011738,9,1
2016011738,3,2
2016011738,8,2
2016011738,3,3
2016011738,9,3
2016011740,7,2
2016011740,8,2
2016011740,9,2
2016011741,3,3
2016011743,4,2
2016011743,6,2
2016011744,3,2
2016011744,4,2
2016011744,6,2
2016011746,11,2
2016011748,3,2
2016011748,7,2
2016011748,9,2
2016011753,3,2
2016011753,7,2
2016011753,9,2
2016011754,3,2
2016011755,3,2
2016011756,3,2
2016011757,3,2
2016011762,3,1
2016011762,6,1
2016011762,7,1
2016011763,3,2
2016011763,3,3
2016011766,4,1
2016011767,5,1
2016011774,7,2
2016011777,3,2
2016011777,6,2
2016011777,9,2
2016011778,3,2
2016011782,5,1
2016011782,7,1
2016011782,9,1
2016011785,6,2
2016011792,3,2
2016011793,3,2
2016011793,7,2
2016011796,3,2
2016011799,9,1
2016011799,3,2
2016011799,5,2
2016011799,9,2
2016011811,3,2
2016011812,3,2
2016011812,3,3
2016011814,3,2
2016011823,9,2
2016011824,7,1
2016011827,1,3
2016011827,7,3
2016011829,3,2
2016011829,4,3
2016011829,6,3
2016011829,9,3
2016011834,3,1
2016011834,7,1
2016011839,7,1
2016011839,9,1
2016011840,8,2
2016011841,3,2
2016011841,7,2
2016011842,3,2
2016011842,9,2
2016011843,3,3
2016011847,3,1
2016011847,7,1
2016011856,3,1
2016011861,3,2
2016011862,3,2
2016011862,4,2
2016011862,6,2
2016011862,9,2
2016011865,3,2
2016011879,7,1
2016011879,9,1
2016011887,3,1
2016011890,3,2
2016011892,3,2
2016011892,4,2
2016011892,5,2
2016011892,6,2
2016011894,3,2
2016011896,3,2
2016011900,3,2
2016011900,6,2
2016011903,3,2
2016011903,3,3
2016011905,3,3
2016011907,3,2
2016011908,3,2
2016011910,3,2
2016011917,3,3
2016011918,3,2
2016011919,3,2
2016011920,3,2
2016011920,4,2
2016011920,5,2
2016011922,3,2
2016011923,3,1
2016011923,5,1
2016011923,6,1
2016011923,7,1
2016011923,9,1
2016011923,3,2
2016011927,3,2
2016011934,7,1
2016011934,9,1
2016011935,7,2
2016011935,9,2
2016011937,3,3
2016011937,9,3
2016011942,9,2
2016011952,7,2
2016011953,3,2
2016011956,3,2
2016011968,9,1
2016011968,3,2
2016011977,3,2
2016011980,6,1
2016011980,7,1
2016011981,9,1
2016011981,3,2
2016011982,3,2
2016011985,3,1
2016011987,3,2
2016011989,3,1
2016011989,3,2
2016011991,3,2
2016011991,4,3
2016011991,6,3
2016011992,3,2
2016011992,7,2
2016011992,9,2
2016011996,3,2
2016012003,3,2
2016012003,4,2
2016012006,3,2
2016012007,3,2
2016012010,3,3
2016012010,6,3
2016012015,4,1
2016012015,5,1
2016012015,6,1
2016012015,9,1
2016012015,3,2
2016012015,4,2
2016012015,5,2
2016012015,6,2
2016012017,9,2
2016012024,3,2
2016012026,3,2
2016012030,4,1
2016012030,3,2
2016012034,3,2
2016012040,3,2
2016012041,3,2
2016012045,3,1
2016012045,7,1
2016012046,9,1
2016012057,6,1
2016012060,3,2
2016012061,3,2
2016012063,3,2
2016012063,6,2
2016012065,8,2
2016012068,3,2
2016012068,3,3
2016012068,6,3
2016012074,3,2
2016012075,9,1
2016012079,3,2
2016012080,3,2
2016012084,3,1
2016012084,9,1
2016012088,3,2
2016012089,3,2
2016012090,3,2
2016012091,9,1
2016012092,9,2
2016012094,3,2
2016012094,3,3
2016012094,9,3
2016012102,3,2
2016012103,3,2
2016012115,3,3
2016012124,8,2
2016012129,9,1
2016012138,3,2
2016012139,3,2
2016012141,11,3
2016012144,3,2
2016012144,9,2
2016012146,3,2
2016012148,3,2
2016012152,4,1
2016012154,7,1
2016012154,3,2
2016012158,9,1
2016012159,3,2
2016012163,9,1
2016012167,3,2
2016012168,3,1
2016012169,3,2
2016012174,3,2
2016012193,3,2
2016012193,6,2
2016012193,7,2
2016012193,9,2
2016012212,11,1
2016012217,3,1
2016012217,9,1
2016012217,3,2
2016012218,3,2
2016012218,9,2
2016012220,3,2
2016012224,3,2
2016012224,7,2
2016012224,9,2
2016012226,4,2
2016012226,6,2
2016012230,3,2
2016012231,6,1
2016012231,3,2
2016012235,3,1
2016012235,3,2
2016012237,3,2
2016012249,3,2
2016012250,3,2
2016012250,4,2
2016012250,5,2
2016012250,6,2
2016012250,3,3
2016012254,7,2
2016012254,9,2
2016012256,3,2
2016012257,9,3
2016012260,3,1
2016012260,4,1
2016012260,7,1
2016012260,9,1
2016012264,3,2
2016012271,4,1
2016012271,3,2
2016012272,3,2
2016012278,3,2
2016012284,3,2
2016012289,3,2
2016012292,3,2
2016012293,3,2
2016012299,11,1
2016012305,3,2
2016012314,3,2
2016012322,9,3
2016012324,3,2
2016012324,4,2
2016012324,6,2
2016012324,7,2
2016012324,8,2
2016012324,9,2
2016012325,3,2
2016012325,7,2
2016012325,9,2
2016012329,7,1
2016012329,9,1
2016012330,3,2
2016012337,11,1
2016012340,9,2
2016012344,9,1
2016012352,3,2
2016012360,3,2
2016012364,3,2
2016012365,3,2
2016012365,7,2
2016012367,3,2
2016012367,4,2
2016012367,7,2
2016012371,7,1
2016012381,7,1
2016012382,11,2
2016012388,3,2
2016012391,3,2
2016012392,3,2
2016012393,4,1
2016012393,5,1
2016012393,6,1
2016012393,3,2
2016012397,9,1
2016012399,4,2
2016012399,5,2
2016012404,3,2
2016012408,3,2
2016012413,3,1
2016012413,6,1
2016012413,3,2
2016012420,3,2
2016012429,4,1
2016012430,7,2
2016012430,9,2
2016012434,3,2
2016012439,3,2
2016012445,3,2
2016012450,3,1
2016012450,6,1
2016012465,3,2
2016012465,9,2
2016012469,3,2
2016012471,9,1
2016012472,3,1
2016012472,6,1
2016012473,3,2
2016012474,9,1
2016012477,9,1
2016012477,3,3
2016012480,3,3
2016012486,1,2
2016012486,9,2
2016012488,7,2
2016012490,3,3
2016012493,3,2
2016012495,9,3
2016012496,3,1
2016012496,9,1
2016012496,7,2
2016012496,9,2
2016012496,3,3
2016012496,9,3
2016012512,3,2
2016012512,3,3
2016012520,3,2
2016012532,3,2
2016012532,9,3
2016012534,3,2
2016012534,10,2
2016012538,3,2
2016012538,9,2
2016012545,9,1
2016012547,3,2
2016012554,7,2
2016012555,3,2
2016012555,8,2
2016012556,3,2
2016012558,3,2
2016012564,3,2
2016012566,3,2
2016012568,7,2
2016012568,8,2
2016012568,9,2
2016012580,3,2
2016012585,3,2
2016012586,3,2
2016012586,7,2
2016012588,7,2
2016012588,9,2
2016012595,9,2
2016012599,3,2
2016012606,3,2
2016012612,3,2
2016012617,9,3
2016012619,4,2
2016012619,6,2
2016012619,8,2
2016012621,3,2
2016012621,7,2
2016012621,8,2
2016012621,9,2
2016012622,11,1
2016012627,3,2
2016012628,3,3
2016012636,3,1
2016012647,7,1
2016012647,9,1
2016012648,3,2
2016012655,3,2
2016012655,7,2
2016012662,3,2
2016012663,3,3
2016012663,4,3
2016012664,3,2
2016012664,7,2
2016012664,9,2
2016012664,3,3
2016012665,1,2
2016012667,9,2
2016012668,3,3
2016012668,6,3
2016012668,7,3
2016012668,9,3
2016012671,3,2
2016012671,9,2
2016012676,4,2
2016012676,6,2
2016012677,6,1
2016012677,9,1
2016012677,3,2
2016012678,3,1
2016012678,7,1
2016012678,3,3
2016012679,3,2
2016012684,3,2
2016012685,3,2
2016012688,3,2
2016012695,4,1
2016012695,6,1
2016012695,7,1
2016012695,3,2
2016012696,3,1
2016012696,9,1
2016012697,3,2
2016012697,7,2
2016012697,9,2
2016012698,3,2
2016012700,3,2
2016012701,3,2
2016012707,1,2
2016012707,4,2
2016012707,5,2
2016012707,6,2
2016012707,7,2
2016012707,9,2
2016012708,3,2
2016012709,3,2
2016012714,3,2
2016012717,3,2
2016012719,6,1
2016012719,3,2
2016012722,3,2
2016012722,4,2
2016012722,6,2
2016012722,7,2
2016012722,9,2
2016012724,3,2
2016012727,3,2
2016012729,3,2
2016012729,4,2
2016012729,5,2
2016012729,6,2
2016012729,8,2
2016012733,3,2
2016012735,3,2
2016012735,8,2
2016012735,11,2
2016012736,3,2
2016012737,7,1
2016012737,9,1
2016012737,3,2
2016012737,9,2
2016012737,3,3
2016012738,3,2
2016012740,3,2
2016012740,6,2
2016012746,3,2
2016012749,3,3
2016012749,7,3
2016012749,9,3
2016012750,9,1
2016012752,3,2
2016012752,6,2
2016012753,7,2
2016012753,9,2
2016012755,7,1
2016012755,8,1
2016012755,9,1
2016012756,3,2
2016012756,4,2
2016012756,5,2
2016012756,6,2
2016012758,1,2
2016012766,7,1
2016012766,8,1
2016012766,9,1
2016012768,3,2
2016012768,4,2
2016012768,6,2
2016012769,8,1
2016012769,9,1
2016012777,3,3
2016012777,7,3
2016012777,9,3
2016012779,3,2
2016012781,9,1
2016012781,3,2
2016012782,3,2
2016012782,7,2
2016012782,9,2
2016012785,3,2
2016012785,7,2
2016012785,8,2
2016012785,9,2
2016012786,1,1
2016012790,3,2
2016012791,3,2
2016012793,3,2
2016012794,3,2
2016012794,9,2
2016012801,7,1
2016012801,8,1
2016012801,9,1
2016012805,3,2
2016012807,4,1
2016012807,5,1
2016012807,6,1
2016012807,3,2
2016012809,3,2
2016012812,7,1
2016012814,3,2
2016012823,3,3
2016012823,9,3
2016012824,9,1
2016012829,7,1
2016012829,9,1
2016012829,3,2
2016012829,7,2
2016012831,9,1
2016012832,3,2
2016012833,3,2
2016012835,4,1
2016012840,3,2
2016012840,4,2
2016012840,6,2
2016012840,3,3
2016012841,3,2
2016012841,7,2
2016012843,3,2
2016012843,7,2
2016012843,9,2
2016012855,3,2
2016012857,3,2
2016012857,7,2
2016012857,9,2
2016012862,3,3
2016012862,9,3
2016012868,3,2
2016012873,3,2
2016012880,6,2
2016012881,9,1
2016012881,3,2
2016012881,9,2
2016012883,8,1
2016012883,9,1
2016012885,3,2
2016012885,6,2
2016012889,3,2
2016012890,3,2
2016012890,7,2
2016012890,9,2
2016012891,3,2
2016012891,7,2
2016012891,8,2
2016012891,9,2
2016012893,3,2
2016012894,1,1
2016012894,3,2
2016012894,4,2
2016012894,7,2
2016012894,8,2
2016012894,9,2
2016012895,3,2
2016012895,6,2
2016012896,3,2
2016012900,3,2
2016012901,7,2
2016012901,9,2
2016012902,3,2
2016012902,7,2
2016012902,9,2
2016012908,3,2
2016012908,7,2
2016012908,9,2
2016012914,7,1
2016012914,3,2
2016012914,7,2
2016012914,9,2
2016012914,3,3
2016012919,3,3
2016012926,3,2
2016012928,3,2
2016012933,3,2
2016012936,3,2
2016012942,3,2
2016012942,7,2
2016012942,9,2
2016012944,3,2
2016012955,9,1
2016012957,4,2
2016012957,6,2
2016012958,9,2
2016012966,3,2
2016012971,3,2
2016012978,4,2
2016012978,6,2
2016012985,3,2
2016012989,9,2
2016012990,3,2
2016012991,3,2
2016012991,7,2
2016012992,7,1
2016012992,9,1
2016012992,3,2
2016013001,3,2
2016013001,7,2
2016013012,6,2
2016013014,3,2
2016013018,3,2
2016013018,7,2
2016013018,9,2
2016013019,3,2
2016013020,3,2
2016013023,3,2
2016013026,3,2
2016013032,3,1
2016013032,9,1
2016013032,3,2
2016013037,3,2
2016013039,3,2
2016013043,7,2
2016013043,9,2
2016013047,3,2
2016013049,3,2
2016013050,3,2
2016013050,9,2
2016013059,3,3
2016013059,6,3
2016013065,3,2
2016013065,4,2
2016013065,6,2
2016013065,7,2
2016013066,3,2
2016013066,7,2
2016013066,9,2
2016013071,3,3
2016013079,3,1
2016013080,9,1
2016013083,3,2
